,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",23894.555730859967,15
1,1,"(3, 0, 1, 1, 0, 1)",23896.246209684403,19
2,2,"(4, 0, 0, 1, 0, 1)",23896.889261225493,27
3,3,"(4, 0, 1, 1, 0, 1)",23898.274342397508,31
4,4,"(4, 0, 2, 1, 0, 1)",23903.94684242208,35
5,5,"(3, 0, 2, 1, 0, 1)",23904.584069026834,23
6,6,"(2, 0, 2, 1, 0, 1)",23907.18101946373,11
7,7,"(2, 0, 1, 1, 0, 1)",23911.037951278773,7
8,8,"(2, 0, 0, 1, 0, 1)",23948.790421837763,3
9,9,"(3, 0, 0, 1, 0, 0)",24889.93820433201,14
10,10,"(3, 0, 1, 1, 0, 0)",24891.78180312872,18
11,11,"(4, 0, 0, 1, 0, 0)",24891.79073161456,26
12,12,"(2, 0, 2, 1, 0, 0)",24892.909984209,10
13,13,"(3, 0, 2, 1, 0, 0)",24893.736365918656,22
14,14,"(4, 0, 1, 1, 0, 0)",24893.872669190147,30
15,15,"(4, 0, 2, 1, 0, 0)",24894.184920518317,34
16,16,"(2, 0, 1, 1, 0, 0)",24919.73395971701,6
17,17,"(3, 0, 0, 0, 0, 1)",24964.870090525485,13
18,18,"(4, 0, 0, 0, 0, 1)",24966.779689467974,25
19,19,"(3, 0, 1, 0, 0, 1)",24966.78936292796,17
20,20,"(3, 0, 2, 0, 0, 1)",24968.618564824228,21
21,21,"(4, 0, 1, 0, 0, 1)",24968.812092729084,29
22,22,"(2, 0, 2, 0, 0, 1)",24969.127064887358,9
23,23,"(4, 0, 2, 0, 0, 1)",24969.51014095863,33
24,24,"(2, 0, 0, 1, 0, 0)",24969.95269764023,2
25,25,"(2, 0, 1, 0, 0, 1)",24985.853831808527,5
26,26,"(2, 0, 0, 0, 0, 1)",25034.994619141813,1
27,27,"(4, 0, 2, 0, 0, 0)",25174.259292573926,32
28,28,"(4, 0, 0, 0, 0, 0)",25183.2118024653,24
29,29,"(3, 0, 0, 0, 0, 0)",25183.773305938365,12
30,30,"(3, 0, 1, 0, 0, 0)",25184.011245499954,16
31,31,"(3, 0, 2, 0, 0, 0)",25184.757855663927,20
32,32,"(2, 0, 2, 0, 0, 0)",25186.51638420272,8
33,33,"(4, 0, 1, 0, 0, 0)",25186.66488014338,28
34,34,"(2, 0, 1, 0, 0, 0)",25192.05187742017,4
35,35,"(2, 0, 0, 0, 0, 0)",25241.47073035362,0
