,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",26770.73886900313,11
1,1,"(3, 0, 2, 1, 0, 1)",26775.23834362291,23
2,2,"(3, 0, 1, 1, 0, 1)",26782.39062890513,19
3,3,"(4, 0, 2, 1, 0, 1)",26783.289766259746,35
4,4,"(4, 0, 1, 1, 0, 1)",26783.776829528706,31
5,5,"(4, 0, 0, 1, 0, 1)",26789.29045917753,27
6,6,"(3, 0, 0, 1, 0, 1)",26790.95887244018,15
7,7,"(2, 0, 1, 1, 0, 1)",26797.732661384132,7
8,8,"(2, 0, 0, 1, 0, 1)",26813.776965207748,3
9,9,"(4, 0, 1, 1, 0, 0)",27065.726689100295,30
10,10,"(2, 0, 2, 1, 0, 0)",27071.590520436923,10
11,11,"(4, 0, 1, 0, 0, 1)",27072.348036271735,29
12,12,"(3, 0, 2, 1, 0, 0)",27073.63596474225,22
13,13,"(2, 0, 2, 0, 0, 1)",27078.45389305516,9
14,14,"(3, 0, 2, 0, 0, 1)",27081.168585950883,21
15,15,"(3, 0, 1, 1, 0, 0)",27092.80950417301,18
16,16,"(4, 0, 2, 1, 0, 0)",27097.081784286707,34
17,17,"(3, 0, 1, 0, 0, 1)",27099.877813071857,17
18,18,"(4, 0, 2, 0, 0, 1)",27103.82083689577,33
19,19,"(4, 0, 1, 0, 0, 0)",27114.17727058626,28
20,20,"(2, 0, 2, 0, 0, 0)",27122.57219117145,8
21,21,"(3, 0, 2, 0, 0, 0)",27124.49633185752,20
22,22,"(3, 0, 1, 0, 0, 0)",27145.78171181737,16
23,23,"(4, 0, 2, 0, 0, 0)",27149.79163882004,32
24,24,"(4, 0, 0, 1, 0, 0)",27421.154721427734,26
25,25,"(4, 0, 0, 0, 0, 1)",27429.237997368207,25
26,26,"(4, 0, 0, 0, 0, 0)",27473.27732716277,24
27,27,"(3, 0, 0, 1, 0, 0)",27479.042977052104,14
28,28,"(3, 0, 0, 0, 0, 1)",27489.554818668006,13
29,29,"(3, 0, 0, 0, 0, 0)",27542.615434104096,12
30,30,"(2, 0, 1, 1, 0, 0)",27579.295670531603,6
31,31,"(2, 0, 1, 0, 0, 1)",27594.6560038116,5
32,32,"(2, 0, 0, 1, 0, 0)",27628.48634741773,2
33,33,"(2, 0, 0, 0, 0, 1)",27645.28336201576,1
34,34,"(2, 0, 1, 0, 0, 0)",27661.590737694423,4
35,35,"(2, 0, 0, 0, 0, 0)",27715.924934038085,0
