,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",26729.242900142915,15
1,1,"(4, 0, 0, 1, 0, 1)",26731.288904394994,27
2,2,"(4, 0, 1, 1, 0, 1)",26732.287422413414,31
3,3,"(2, 0, 1, 1, 0, 1)",26735.764450045717,7
4,4,"(3, 0, 2, 1, 0, 1)",26737.780540208314,23
5,5,"(2, 0, 0, 1, 0, 1)",26739.92780587124,3
6,6,"(2, 0, 2, 1, 0, 1)",26740.83811362654,11
7,7,"(3, 0, 1, 1, 0, 1)",26741.072176197416,19
8,8,"(4, 0, 2, 1, 0, 1)",26745.055012201003,35
9,9,"(3, 0, 2, 1, 0, 0)",27552.676379694814,22
10,10,"(3, 0, 0, 1, 0, 0)",27883.62189202712,14
11,11,"(2, 0, 2, 1, 0, 0)",27883.637845415902,10
12,12,"(3, 0, 1, 1, 0, 0)",27884.03729646158,18
13,13,"(4, 0, 0, 1, 0, 0)",27884.2435447129,26
14,14,"(4, 0, 1, 1, 0, 0)",27886.403027411976,30
15,15,"(4, 0, 2, 1, 0, 0)",27887.548759778685,34
16,16,"(2, 0, 0, 1, 0, 0)",27913.445608284608,2
17,17,"(2, 0, 1, 1, 0, 0)",27914.77196867468,6
18,18,"(3, 0, 0, 0, 0, 1)",27954.154372966157,13
19,19,"(4, 0, 0, 0, 0, 1)",27955.681407192777,25
20,20,"(3, 0, 1, 0, 0, 1)",27955.700855304454,17
21,21,"(2, 0, 2, 0, 0, 1)",27955.864844853782,9
22,22,"(4, 0, 1, 0, 0, 1)",27957.66011192124,29
23,23,"(3, 0, 2, 0, 0, 1)",27957.67203390737,21
24,24,"(4, 0, 2, 0, 0, 1)",27958.935086650425,33
25,25,"(2, 0, 1, 0, 0, 1)",27974.079585217783,5
26,26,"(2, 0, 0, 0, 0, 1)",27976.142410487682,1
27,27,"(3, 0, 0, 0, 0, 0)",28149.470556179847,12
28,28,"(4, 0, 0, 0, 0, 0)",28151.467268298515,24
29,29,"(3, 0, 1, 0, 0, 0)",28151.467804065538,16
30,30,"(2, 0, 2, 0, 0, 0)",28151.67284077994,8
31,31,"(3, 0, 2, 0, 0, 0)",28153.376972343114,20
32,32,"(4, 0, 1, 0, 0, 0)",28153.449462407323,28
33,33,"(2, 0, 1, 0, 0, 0)",28154.99711484973,4
34,34,"(4, 0, 2, 0, 0, 0)",28155.404893114654,32
35,35,"(2, 0, 0, 0, 0, 0)",28160.411633541906,0
