,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",30251.254892524215,15
1,1,"(4, 0, 0, 1, 0, 1)",30251.82967415387,27
2,2,"(3, 0, 1, 1, 0, 1)",30252.339034068653,19
3,3,"(4, 0, 1, 1, 0, 1)",30253.176609827275,31
4,4,"(3, 0, 2, 1, 0, 1)",30255.93992050519,23
5,5,"(2, 0, 2, 1, 0, 1)",30261.570315537374,11
6,6,"(2, 0, 1, 1, 0, 1)",30261.68167761841,7
7,7,"(4, 0, 2, 1, 0, 1)",30272.962724129764,35
8,8,"(2, 0, 0, 1, 0, 1)",30284.402040468183,3
9,9,"(4, 0, 1, 1, 0, 0)",30838.851181266185,30
10,10,"(2, 0, 2, 1, 0, 0)",30847.48827666385,10
11,11,"(3, 0, 2, 1, 0, 0)",30848.979571043197,22
12,12,"(3, 0, 1, 1, 0, 0)",30875.180076927543,18
13,13,"(4, 0, 2, 1, 0, 0)",30875.801231075307,34
14,14,"(4, 0, 1, 0, 0, 1)",30922.625832963175,29
15,15,"(2, 0, 2, 0, 0, 1)",30934.51528206804,9
16,16,"(3, 0, 2, 0, 0, 1)",30935.62771004588,21
17,17,"(4, 0, 2, 0, 0, 1)",30958.957682844914,33
18,18,"(3, 0, 1, 0, 0, 1)",30965.33428507562,17
19,19,"(4, 0, 0, 1, 0, 0)",31142.233885468722,26
20,20,"(3, 0, 0, 1, 0, 0)",31186.655504687133,14
21,21,"(4, 0, 1, 0, 0, 0)",31191.57114710556,28
22,22,"(3, 0, 2, 0, 0, 0)",31207.54554151013,20
23,23,"(2, 0, 2, 0, 0, 0)",31208.440756983546,8
24,24,"(4, 0, 2, 0, 0, 0)",31231.952887998046,32
25,25,"(3, 0, 1, 0, 0, 0)",31246.442446805395,16
26,26,"(4, 0, 0, 0, 0, 1)",31263.10947806439,25
27,27,"(2, 0, 1, 1, 0, 0)",31270.22817287659,6
28,28,"(2, 0, 0, 1, 0, 0)",31319.920108792867,2
29,29,"(3, 0, 0, 0, 0, 1)",31323.772279259694,13
30,30,"(2, 0, 1, 0, 0, 1)",31439.172922567002,5
31,31,"(2, 0, 0, 0, 0, 1)",31504.028833510736,1
32,32,"(4, 0, 0, 0, 0, 0)",31577.820045468034,24
33,33,"(3, 0, 0, 0, 0, 0)",31659.32015454832,12
34,34,"(2, 0, 1, 0, 0, 0)",31822.947454199562,4
35,35,"(2, 0, 0, 0, 0, 0)",31919.131300221132,0
