,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 0, 0, 0)",14.0,32
1,1,"(3, 0, 2, 1, 0, 1)",27456.517364111303,23
2,2,"(2, 0, 2, 1, 0, 1)",27456.96686544447,11
3,3,"(4, 0, 0, 1, 0, 1)",27461.46586143589,27
4,4,"(3, 0, 0, 1, 0, 1)",27463.89882958524,15
5,5,"(4, 0, 1, 1, 0, 1)",27465.16645403269,31
6,6,"(4, 0, 2, 1, 0, 1)",27469.824584441874,35
7,7,"(2, 0, 1, 1, 0, 1)",27481.726202355385,7
8,8,"(3, 0, 1, 1, 0, 1)",27484.031825508322,19
9,9,"(2, 0, 0, 1, 0, 1)",27509.286489885333,3
10,10,"(4, 0, 1, 1, 0, 0)",27900.59243462386,30
11,11,"(2, 0, 2, 1, 0, 0)",27905.71335912669,10
12,12,"(3, 0, 2, 1, 0, 0)",27908.1044598817,22
13,13,"(4, 0, 1, 0, 0, 1)",27925.44801626685,29
14,14,"(3, 0, 2, 0, 0, 1)",27929.212916245866,21
15,15,"(4, 0, 2, 1, 0, 0)",27930.398676467936,34
16,16,"(3, 0, 1, 1, 0, 0)",27933.754647949776,18
17,17,"(2, 0, 2, 0, 0, 1)",27934.70031362878,9
18,18,"(4, 0, 2, 0, 0, 1)",27954.315476625023,33
19,19,"(3, 0, 1, 0, 0, 1)",27960.930454274698,17
20,20,"(4, 0, 1, 0, 0, 0)",28051.214033729844,28
21,21,"(3, 0, 2, 0, 0, 0)",28056.832677798247,20
22,22,"(2, 0, 2, 0, 0, 0)",28060.095362047567,8
23,23,"(3, 0, 1, 0, 0, 0)",28088.016923597257,16
24,24,"(4, 0, 0, 1, 0, 0)",28288.287758063896,26
25,25,"(3, 0, 0, 1, 0, 0)",28315.651521759057,14
26,26,"(4, 0, 0, 0, 0, 1)",28324.84111133272,25
27,27,"(3, 0, 0, 0, 0, 1)",28352.55110138477,13
28,28,"(2, 0, 1, 1, 0, 0)",28448.687717720863,6
29,29,"(4, 0, 0, 0, 0, 0)",28465.65243365917,24
30,30,"(2, 0, 1, 0, 0, 1)",28488.95029705984,5
31,31,"(3, 0, 0, 0, 0, 0)",28494.214645601587,12
32,32,"(2, 0, 0, 1, 0, 0)",28497.319807573676,2
33,33,"(2, 0, 0, 0, 0, 1)",28539.847148143603,1
34,34,"(2, 0, 1, 0, 0, 0)",28632.48077337541,4
35,35,"(2, 0, 0, 0, 0, 0)",28687.12612923383,0
