,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",23871.849937647123,15
1,1,"(4, 0, 0, 1, 0, 1)",23873.692501098565,27
2,2,"(4, 0, 1, 1, 0, 1)",23874.250861711007,31
3,3,"(2, 0, 1, 1, 0, 1)",23874.772262324022,7
4,4,"(2, 0, 2, 1, 0, 1)",23874.776028755827,11
5,5,"(2, 0, 0, 1, 0, 1)",23886.999533171547,3
6,6,"(3, 0, 1, 1, 0, 1)",23887.731163059765,19
7,7,"(4, 0, 2, 1, 0, 1)",23895.210209042598,35
8,8,"(3, 0, 2, 1, 0, 1)",23932.89054442692,23
9,9,"(3, 0, 2, 1, 0, 0)",24904.959247299044,22
10,10,"(3, 0, 2, 0, 0, 1)",24984.20663060156,21
11,11,"(3, 0, 2, 0, 0, 0)",25201.43331040209,20
12,12,"(2, 0, 2, 1, 0, 0)",25278.41054923919,10
13,13,"(3, 0, 0, 1, 0, 0)",25340.66459086284,14
14,14,"(4, 0, 2, 1, 0, 0)",25341.182765295118,34
15,15,"(4, 0, 0, 1, 0, 0)",25342.538644257333,26
16,16,"(3, 0, 1, 1, 0, 0)",25342.56770539021,18
17,17,"(4, 0, 1, 1, 0, 0)",25344.613872053407,30
18,18,"(2, 0, 1, 1, 0, 0)",25344.803377215387,6
19,19,"(2, 0, 0, 1, 0, 0)",25363.035036904126,2
20,20,"(4, 0, 2, 0, 0, 1)",25511.919685881938,33
21,21,"(2, 0, 1, 0, 0, 1)",25518.4054259886,5
22,22,"(4, 0, 0, 0, 0, 1)",25518.659906067853,25
23,23,"(3, 0, 0, 0, 0, 1)",25520.09213215973,13
24,24,"(4, 0, 1, 0, 0, 1)",25520.14999471085,29
25,25,"(3, 0, 1, 0, 0, 1)",25520.295592193153,17
26,26,"(2, 0, 2, 0, 0, 1)",25520.355876012407,9
27,27,"(2, 0, 0, 0, 0, 1)",25531.874532729347,1
28,28,"(4, 0, 2, 0, 0, 0)",25780.852028710626,32
29,29,"(4, 0, 0, 0, 0, 0)",25831.970187355368,24
30,30,"(4, 0, 1, 0, 0, 0)",25832.446546086845,28
31,31,"(2, 0, 2, 0, 0, 0)",25835.339195867862,8
32,32,"(2, 0, 1, 0, 0, 0)",25836.83166578342,4
33,33,"(3, 0, 1, 0, 0, 0)",25838.066258877872,16
34,34,"(3, 0, 0, 0, 0, 0)",25839.211247884727,12
35,35,"(2, 0, 0, 0, 0, 0)",25843.708739361733,0
