,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",22900.065069956763,7
1,1,"(3, 0, 0, 1, 0, 1)",22900.659737105987,15
2,2,"(4, 0, 0, 1, 0, 1)",22902.223329192027,27
3,3,"(3, 0, 2, 1, 0, 1)",22904.194416060658,23
4,4,"(2, 0, 2, 1, 0, 1)",22904.808962839303,11
5,5,"(4, 0, 1, 1, 0, 1)",22905.832078421714,31
6,6,"(3, 0, 1, 1, 0, 1)",22911.736066741178,19
7,7,"(2, 0, 0, 1, 0, 1)",22916.17434346405,3
8,8,"(4, 0, 2, 1, 0, 1)",22919.507440160352,35
9,9,"(4, 0, 2, 1, 0, 0)",23480.796535887843,34
10,10,"(2, 0, 2, 1, 0, 0)",23505.55280113397,10
11,11,"(4, 0, 2, 0, 0, 1)",23525.062740521935,33
12,12,"(2, 0, 2, 0, 0, 1)",23534.712637906803,9
13,13,"(3, 0, 0, 1, 0, 0)",23825.483021244552,14
14,14,"(3, 0, 1, 1, 0, 0)",23827.271783773795,18
15,15,"(4, 0, 0, 1, 0, 0)",23827.378815063243,26
16,16,"(4, 0, 1, 1, 0, 0)",23829.46898783457,30
17,17,"(2, 0, 1, 1, 0, 0)",23829.848777680494,6
18,18,"(3, 0, 2, 1, 0, 0)",23833.846379700084,22
19,19,"(2, 0, 0, 1, 0, 0)",23856.052898358917,2
20,20,"(4, 0, 1, 0, 0, 1)",23870.89382139607,29
21,21,"(3, 0, 0, 0, 0, 1)",23873.38737588628,13
22,22,"(2, 0, 1, 0, 0, 1)",23874.722440510235,5
23,23,"(3, 0, 1, 0, 0, 1)",23875.28153110473,17
24,24,"(4, 0, 0, 0, 0, 1)",23875.32183799132,25
25,25,"(3, 0, 2, 0, 0, 1)",23878.72196070772,21
26,26,"(2, 0, 0, 0, 0, 1)",23898.040179623324,1
27,27,"(2, 0, 1, 0, 0, 0)",24042.740690248836,4
28,28,"(4, 0, 1, 0, 0, 0)",24043.39522561821,28
29,29,"(3, 0, 1, 0, 0, 0)",24043.597630445875,16
30,30,"(3, 0, 2, 0, 0, 0)",24043.8403436555,20
31,31,"(3, 0, 0, 0, 0, 0)",24044.979199482073,12
32,32,"(2, 0, 2, 0, 0, 0)",24045.037342029453,8
33,33,"(4, 0, 0, 0, 0, 0)",24045.34566083772,24
34,34,"(4, 0, 2, 0, 0, 0)",24045.391530530687,32
35,35,"(2, 0, 0, 0, 0, 0)",24058.34765648519,0
