,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",14.0,19
1,1,"(3, 0, 2, 1, 0, 1)",26170.79891541892,23
2,2,"(2, 0, 2, 1, 0, 1)",26176.429083188774,11
3,3,"(3, 0, 0, 1, 0, 1)",26190.366186994623,15
4,4,"(4, 0, 0, 1, 0, 1)",26191.75831452425,27
5,5,"(4, 0, 2, 1, 0, 1)",26194.64586803116,35
6,6,"(2, 0, 1, 1, 0, 1)",26195.549599887287,7
7,7,"(4, 0, 1, 1, 0, 1)",26196.514172897627,31
8,8,"(2, 0, 0, 1, 0, 1)",26207.535193483807,3
9,9,"(2, 0, 2, 1, 0, 0)",27007.06052097271,10
10,10,"(4, 0, 1, 1, 0, 0)",27018.093000954203,30
11,11,"(3, 0, 1, 1, 0, 0)",27019.662621550837,18
12,12,"(4, 0, 2, 1, 0, 0)",27025.914442799567,34
13,13,"(3, 0, 2, 1, 0, 0)",27074.81034972516,22
14,14,"(2, 0, 2, 0, 0, 1)",27109.646815021308,9
15,15,"(4, 0, 1, 0, 0, 1)",27110.52044998292,29
16,16,"(3, 0, 1, 0, 0, 1)",27125.641498332472,17
17,17,"(4, 0, 2, 0, 0, 1)",27127.080426928373,33
18,18,"(3, 0, 2, 0, 0, 1)",27246.926456694877,21
19,19,"(4, 0, 1, 0, 0, 0)",27391.37736314748,28
20,20,"(2, 0, 2, 0, 0, 0)",27392.864276850283,8
21,21,"(4, 0, 2, 0, 0, 0)",27411.861670251168,32
22,22,"(3, 0, 1, 0, 0, 0)",27413.774727501797,16
23,23,"(4, 0, 0, 1, 0, 0)",27460.82258499169,26
24,24,"(3, 0, 0, 1, 0, 0)",27494.910017846767,14
25,25,"(4, 0, 0, 0, 0, 1)",27570.439670857002,25
26,26,"(3, 0, 2, 0, 0, 0)",27572.935663487297,20
27,27,"(3, 0, 0, 0, 0, 1)",27606.26925147293,13
28,28,"(2, 0, 1, 1, 0, 0)",27611.843324678004,6
29,29,"(2, 0, 0, 1, 0, 0)",27639.58441767942,2
30,30,"(2, 0, 1, 0, 0, 1)",27729.375361304927,5
31,31,"(2, 0, 0, 0, 0, 1)",27764.978037773068,1
32,32,"(4, 0, 0, 0, 0, 0)",27850.873891418378,24
33,33,"(3, 0, 0, 0, 0, 0)",27885.26374853937,12
34,34,"(2, 0, 1, 0, 0, 0)",28012.36227841999,4
35,35,"(2, 0, 0, 0, 0, 0)",28060.54790150669,0
