,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",25816.366516604216,27
1,1,"(3, 0, 1, 1, 0, 1)",25818.905459322308,19
2,2,"(4, 0, 1, 1, 0, 1)",25820.67179379606,31
3,3,"(3, 0, 0, 1, 0, 1)",25820.96498606626,15
4,4,"(3, 0, 2, 1, 0, 1)",25826.553788442143,23
5,5,"(2, 0, 2, 1, 0, 1)",25826.670500702025,11
6,6,"(4, 0, 2, 1, 0, 1)",25834.506964196153,35
7,7,"(2, 0, 1, 1, 0, 1)",25838.943821475026,7
8,8,"(2, 0, 0, 1, 0, 1)",25855.36664964348,3
9,9,"(2, 0, 2, 1, 0, 0)",26405.352485147294,10
10,10,"(3, 0, 2, 1, 0, 0)",26410.35265270897,22
11,11,"(3, 0, 1, 1, 0, 0)",26433.401024892504,18
12,12,"(2, 0, 2, 0, 0, 1)",26441.83726706778,9
13,13,"(3, 0, 2, 0, 0, 1)",26464.943103212656,21
14,14,"(2, 0, 2, 0, 0, 0)",26548.37607436626,8
15,15,"(4, 0, 0, 1, 0, 0)",26644.989534659908,26
16,16,"(4, 0, 2, 1, 0, 0)",26645.962231061425,34
17,17,"(4, 0, 1, 1, 0, 0)",26646.029917337684,30
18,18,"(4, 0, 0, 0, 0, 1)",26683.16662408475,25
19,19,"(4, 0, 1, 0, 0, 1)",26684.85254925663,29
20,20,"(3, 0, 1, 0, 0, 1)",26685.697362787418,17
21,21,"(4, 0, 2, 0, 0, 1)",26686.531649448014,33
22,22,"(3, 0, 0, 1, 0, 0)",26701.99114707957,14
23,23,"(3, 0, 0, 0, 0, 1)",26744.588471637857,13
24,24,"(4, 0, 0, 0, 0, 0)",26789.479965693667,24
25,25,"(3, 0, 2, 0, 0, 0)",26790.41901549433,20
26,26,"(4, 0, 2, 0, 0, 0)",26791.158471190498,32
27,27,"(4, 0, 1, 0, 0, 0)",26791.477809296095,28
28,28,"(3, 0, 1, 0, 0, 0)",26799.37896174689,16
29,29,"(2, 0, 1, 1, 0, 0)",26837.18526293999,6
30,30,"(3, 0, 0, 0, 0, 0)",26854.96110779621,12
31,31,"(2, 0, 0, 1, 0, 0)",26876.874399356864,2
32,32,"(2, 0, 1, 0, 0, 1)",26893.985456049923,5
33,33,"(2, 0, 0, 0, 0, 1)",26939.348807213486,1
34,34,"(2, 0, 1, 0, 0, 0)",27031.120811649293,4
35,35,"(2, 0, 0, 0, 0, 0)",27091.78812308962,0
