,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",25381.950442818525,23
1,1,"(3, 0, 0, 1, 0, 1)",25382.85362895341,15
2,2,"(4, 0, 0, 1, 0, 1)",25384.999979542758,27
3,3,"(2, 0, 2, 1, 0, 1)",25385.21254899697,11
4,4,"(4, 0, 1, 1, 0, 1)",25387.557323392524,31
5,5,"(2, 0, 1, 1, 0, 1)",25388.307600289583,7
6,6,"(3, 0, 1, 1, 0, 1)",25401.398029866166,19
7,7,"(4, 0, 2, 1, 0, 1)",25409.03144017919,35
8,8,"(2, 0, 0, 1, 0, 1)",25421.306188725743,3
9,9,"(2, 0, 2, 1, 0, 0)",26246.658464724205,10
10,10,"(3, 0, 2, 1, 0, 0)",26262.15163482766,22
11,11,"(4, 0, 2, 1, 0, 0)",26272.760901915248,34
12,12,"(4, 0, 1, 1, 0, 0)",26283.54596217269,30
13,13,"(3, 0, 1, 1, 0, 0)",26286.211002166645,18
14,14,"(2, 0, 2, 0, 0, 1)",26382.595224201603,9
15,15,"(4, 0, 2, 0, 0, 1)",26396.783181321447,33
16,16,"(3, 0, 2, 0, 0, 1)",26397.194768225887,21
17,17,"(4, 0, 1, 0, 0, 1)",26399.550324094296,29
18,18,"(4, 0, 0, 1, 0, 0)",26624.429491542596,26
19,19,"(3, 0, 0, 1, 0, 0)",26625.88064390209,14
20,20,"(2, 0, 1, 1, 0, 0)",26668.702955977085,6
21,21,"(2, 0, 2, 0, 0, 0)",26700.283567304345,8
22,22,"(3, 0, 2, 0, 0, 0)",26701.5514761804,20
23,23,"(2, 0, 0, 1, 0, 0)",26720.670873717394,2
24,24,"(3, 0, 1, 0, 0, 1)",26773.708030340167,17
25,25,"(3, 0, 0, 0, 0, 1)",26773.90746011892,13
26,26,"(4, 0, 0, 0, 0, 1)",26774.659156317364,25
27,27,"(2, 0, 1, 0, 0, 1)",26809.87906186339,5
28,28,"(2, 0, 0, 0, 0, 1)",26867.605140176518,1
29,29,"(4, 0, 2, 0, 0, 0)",27024.367042550733,32
30,30,"(3, 0, 0, 0, 0, 0)",27100.554768376503,12
31,31,"(3, 0, 1, 0, 0, 0)",27102.523877917778,16
32,32,"(4, 0, 0, 0, 0, 0)",27102.53311200896,24
33,33,"(4, 0, 1, 0, 0, 0)",27104.213405724462,28
34,34,"(2, 0, 1, 0, 0, 0)",27123.44505732444,4
35,35,"(2, 0, 0, 0, 0, 0)",27188.987530805065,0
