,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 1, 1, 0, 1)",24036.23591619416,19
1,1,"(4, 0, 1, 1, 0, 1)",24037.81350035025,31
2,2,"(4, 0, 0, 1, 0, 1)",24038.313986629786,27
3,3,"(3, 0, 2, 1, 0, 1)",24038.32213886982,23
4,4,"(4, 0, 2, 1, 0, 1)",24039.187333998754,35
5,5,"(3, 0, 0, 1, 0, 1)",24043.550760466507,15
6,6,"(2, 0, 2, 1, 0, 1)",24045.75771297494,11
7,7,"(2, 0, 1, 1, 0, 1)",24048.93612790918,7
8,8,"(2, 0, 0, 1, 0, 1)",24062.788400754584,3
9,9,"(3, 0, 1, 1, 0, 0)",24660.584002140542,18
10,10,"(4, 0, 2, 1, 0, 0)",24662.017692497553,34
11,11,"(4, 0, 1, 1, 0, 0)",24673.152724575753,30
12,12,"(3, 0, 1, 0, 0, 1)",24689.255325292852,17
13,13,"(4, 0, 1, 0, 0, 1)",24694.533108768253,29
14,14,"(4, 0, 2, 0, 0, 1)",24702.313678901348,33
15,15,"(4, 0, 2, 0, 0, 0)",24801.606614235592,32
16,16,"(3, 0, 1, 0, 0, 0)",24804.358933408774,16
17,17,"(4, 0, 1, 0, 0, 0)",24814.43645358223,28
18,18,"(4, 0, 0, 1, 0, 0)",24857.993929582743,26
19,19,"(3, 0, 0, 1, 0, 0)",24868.192540540353,14
20,20,"(3, 0, 2, 0, 0, 1)",24878.90055936952,21
21,21,"(2, 0, 1, 1, 0, 0)",24879.142225970907,6
22,22,"(2, 0, 2, 1, 0, 0)",24881.49364398099,10
23,23,"(2, 0, 0, 1, 0, 0)",24903.764948796525,2
24,24,"(4, 0, 0, 0, 0, 1)",24907.12428381248,25
25,25,"(3, 0, 0, 0, 0, 1)",24917.578052425517,13
26,26,"(2, 0, 1, 0, 0, 1)",24928.361149089014,5
27,27,"(2, 0, 2, 0, 0, 1)",24930.56151943605,9
28,28,"(2, 0, 0, 0, 0, 1)",24953.240381070707,1
29,29,"(3, 0, 2, 1, 0, 0)",24990.133931186723,22
30,30,"(3, 0, 2, 0, 0, 0)",25047.279500547796,20
31,31,"(4, 0, 0, 0, 0, 0)",25053.718865388306,24
32,32,"(3, 0, 0, 0, 0, 0)",25064.62680395984,12
33,33,"(2, 0, 1, 0, 0, 0)",25074.52890290042,4
34,34,"(2, 0, 2, 0, 0, 0)",25076.241280230766,8
35,35,"(2, 0, 0, 0, 0, 0)",25099.157554699337,0
