,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",29172.179441080523,23
1,1,"(3, 0, 0, 1, 0, 1)",29172.99772674121,15
2,2,"(4, 0, 0, 1, 0, 1)",29173.22680807754,27
3,3,"(3, 0, 1, 1, 0, 1)",29173.90384772712,19
4,4,"(2, 0, 2, 1, 0, 1)",29173.99730677784,11
5,5,"(4, 0, 1, 1, 0, 1)",29174.521146997777,31
6,6,"(4, 0, 2, 1, 0, 1)",29176.614549542304,35
7,7,"(2, 0, 1, 1, 0, 1)",29184.855737493384,7
8,8,"(2, 0, 0, 1, 0, 1)",29216.334574786964,3
9,9,"(2, 0, 2, 1, 0, 0)",29803.714097406417,10
10,10,"(4, 0, 2, 1, 0, 0)",29824.30109850431,34
11,11,"(2, 0, 2, 0, 0, 1)",29890.865337701758,9
12,12,"(4, 0, 2, 0, 0, 1)",29907.07758945853,33
13,13,"(3, 0, 2, 1, 0, 0)",30044.712250210465,22
14,14,"(4, 0, 0, 1, 0, 0)",30045.32739864713,26
15,15,"(4, 0, 1, 1, 0, 0)",30047.184199815023,30
16,16,"(3, 0, 1, 1, 0, 0)",30047.859624649755,18
17,17,"(3, 0, 0, 1, 0, 0)",30057.716080931597,14
18,18,"(2, 0, 1, 1, 0, 0)",30089.096354745157,6
19,19,"(2, 0, 0, 1, 0, 0)",30137.362397504126,2
20,20,"(3, 0, 2, 0, 0, 1)",30154.76883354851,21
21,21,"(4, 0, 0, 0, 0, 1)",30156.7954856546,25
22,22,"(4, 0, 1, 0, 0, 1)",30158.382021015568,29
23,23,"(3, 0, 1, 0, 0, 1)",30159.990167490323,17
24,24,"(3, 0, 0, 0, 0, 1)",30169.176169468727,13
25,25,"(2, 0, 1, 0, 0, 1)",30203.816175539014,5
26,26,"(4, 0, 2, 0, 0, 0)",30225.833588354933,32
27,27,"(2, 0, 2, 0, 0, 0)",30226.341747037168,8
28,28,"(2, 0, 0, 0, 0, 1)",30260.36616379084,1
29,29,"(3, 0, 2, 0, 0, 0)",30515.646071418236,20
30,30,"(4, 0, 0, 0, 0, 0)",30518.987428862227,24
31,31,"(4, 0, 1, 0, 0, 0)",30520.184686893506,28
32,32,"(3, 0, 1, 0, 0, 0)",30521.702866172538,16
33,33,"(3, 0, 0, 0, 0, 0)",30527.577466863477,12
34,34,"(2, 0, 1, 0, 0, 0)",30564.73863110976,4
35,35,"(2, 0, 0, 0, 0, 0)",30638.499378585897,0
