,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",23686.124062718067,11
1,1,"(3, 0, 2, 1, 0, 1)",23688.528587514982,23
2,2,"(4, 0, 2, 1, 0, 1)",23689.301719813906,35
3,3,"(3, 0, 1, 1, 0, 1)",23691.46483134465,19
4,4,"(4, 0, 1, 1, 0, 1)",23694.634158711808,31
5,5,"(4, 0, 0, 1, 0, 1)",23706.048434273453,27
6,6,"(3, 0, 0, 1, 0, 1)",23708.717379545786,15
7,7,"(2, 0, 1, 1, 0, 1)",23716.02544295354,7
8,8,"(2, 0, 0, 1, 0, 1)",23730.629444777303,3
9,9,"(4, 0, 1, 0, 0, 1)",23822.080755386698,29
10,10,"(4, 0, 1, 1, 0, 0)",23823.351642495094,30
11,11,"(2, 0, 2, 1, 0, 0)",23823.847640218886,10
12,12,"(3, 0, 1, 1, 0, 0)",23826.027626269068,18
13,13,"(2, 0, 2, 0, 0, 1)",23826.145622210475,9
14,14,"(3, 0, 2, 0, 0, 1)",23827.484331544947,21
15,15,"(4, 0, 2, 1, 0, 0)",23828.416709980083,34
16,16,"(3, 0, 1, 0, 0, 1)",23828.966312396547,17
17,17,"(4, 0, 2, 0, 0, 1)",23833.94147805819,33
18,18,"(4, 0, 1, 0, 0, 0)",23860.741763700968,28
19,19,"(3, 0, 2, 0, 0, 0)",23867.71503488719,20
20,20,"(3, 0, 1, 0, 0, 0)",23867.91734290728,16
21,21,"(4, 0, 2, 0, 0, 0)",23872.050546605693,32
22,22,"(2, 0, 2, 0, 0, 0)",23873.85969051746,8
23,23,"(3, 0, 2, 1, 0, 0)",23888.607689696317,22
24,24,"(4, 0, 0, 1, 0, 0)",24026.836709351872,26
25,25,"(4, 0, 0, 0, 0, 1)",24032.66323976921,25
26,26,"(3, 0, 0, 1, 0, 0)",24040.9563309418,14
27,27,"(3, 0, 0, 0, 0, 1)",24046.93058201326,13
28,28,"(2, 0, 1, 1, 0, 0)",24062.55933628604,6
29,29,"(2, 0, 1, 0, 0, 1)",24068.70877243826,5
30,30,"(4, 0, 0, 0, 0, 0)",24075.46106185686,24
31,31,"(2, 0, 0, 1, 0, 0)",24089.65154906305,2
32,32,"(3, 0, 0, 0, 0, 0)",24091.954204923837,12
33,33,"(2, 0, 0, 0, 0, 1)",24096.216377667417,1
34,34,"(2, 0, 1, 0, 0, 0)",24113.8349792449,4
35,35,"(2, 0, 0, 0, 0, 0)",24141.17057602964,0
