,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26887.133646282793,23
1,1,"(4, 0, 1, 1, 0, 1)",26893.89844332475,31
2,2,"(4, 0, 2, 1, 0, 1)",26894.663733939142,35
3,3,"(2, 0, 2, 1, 0, 1)",26898.500157384537,11
4,4,"(3, 0, 1, 1, 0, 1)",26905.26339924059,19
5,5,"(4, 0, 0, 1, 0, 1)",26920.039455595117,27
6,6,"(3, 0, 0, 1, 0, 1)",26922.440510917306,15
7,7,"(2, 0, 1, 1, 0, 1)",26931.49379298428,7
8,8,"(2, 0, 0, 1, 0, 1)",26948.761097461742,3
9,9,"(4, 0, 1, 1, 0, 0)",27032.27528871819,30
10,10,"(2, 0, 2, 1, 0, 0)",27040.354983213263,10
11,11,"(4, 0, 1, 0, 0, 1)",27043.820058312394,29
12,12,"(3, 0, 1, 1, 0, 0)",27045.161290605498,18
13,13,"(3, 0, 2, 0, 0, 1)",27047.520432382298,21
14,14,"(2, 0, 2, 0, 0, 1)",27047.597347742496,9
15,15,"(4, 0, 2, 1, 0, 0)",27048.470585496696,34
16,16,"(3, 0, 1, 0, 0, 1)",27056.837472407882,17
17,17,"(4, 0, 2, 0, 0, 1)",27060.26239798085,33
18,18,"(4, 0, 1, 0, 0, 0)",27121.963509467838,28
19,19,"(2, 0, 2, 0, 0, 0)",27123.64948854791,8
20,20,"(3, 0, 2, 1, 0, 0)",27128.978966223942,22
21,21,"(3, 0, 1, 0, 0, 0)",27131.852691396143,16
22,22,"(4, 0, 2, 0, 0, 0)",27134.58213368133,32
23,23,"(3, 0, 2, 0, 0, 0)",27234.147657354057,20
24,24,"(4, 0, 0, 1, 0, 0)",27406.310757966265,26
25,25,"(4, 0, 0, 0, 0, 1)",27423.500933173174,25
26,26,"(3, 0, 0, 1, 0, 0)",27475.786601042804,14
27,27,"(3, 0, 0, 0, 0, 1)",27496.8796630798,13
28,28,"(4, 0, 0, 0, 0, 0)",27507.912476247315,24
29,29,"(2, 0, 1, 1, 0, 0)",27572.13428397534,6
30,30,"(3, 0, 0, 0, 0, 0)",27594.05236112715,12
31,31,"(2, 0, 1, 0, 0, 1)",27597.206343911716,5
32,32,"(2, 0, 0, 1, 0, 0)",27600.538084885502,2
33,33,"(2, 0, 0, 0, 0, 1)",27626.642349074253,1
34,34,"(2, 0, 1, 0, 0, 0)",27704.184872385533,4
35,35,"(2, 0, 0, 0, 0, 0)",27735.61257481467,0
