,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",29308.89678963305,23
1,1,"(3, 0, 0, 1, 0, 1)",29342.234723225374,15
2,2,"(2, 0, 1, 1, 0, 1)",29342.44800617397,7
3,3,"(3, 0, 1, 1, 0, 1)",29343.757690575112,19
4,4,"(4, 0, 0, 1, 0, 1)",29344.023235589557,27
5,5,"(2, 0, 2, 1, 0, 1)",29344.33702609617,11
6,6,"(2, 0, 0, 1, 0, 1)",29344.42508278592,3
7,7,"(4, 0, 1, 1, 0, 1)",29345.737398820438,31
8,8,"(4, 0, 2, 1, 0, 1)",29348.653376810445,35
9,9,"(3, 0, 1, 1, 0, 0)",29862.54130219064,18
10,10,"(3, 0, 2, 1, 0, 0)",29864.150662673066,22
11,11,"(3, 0, 2, 0, 0, 1)",29940.71728640258,21
12,12,"(3, 0, 0, 1, 0, 0)",30101.252857259737,14
13,13,"(2, 0, 1, 1, 0, 0)",30101.931163238183,6
14,14,"(4, 0, 0, 1, 0, 0)",30103.032006791735,26
15,15,"(2, 0, 2, 1, 0, 0)",30103.85624686777,10
16,16,"(4, 0, 1, 1, 0, 0)",30105.227233125865,30
17,17,"(4, 0, 2, 1, 0, 0)",30111.21919469636,34
18,18,"(2, 0, 0, 1, 0, 0)",30111.50768738362,2
19,19,"(4, 0, 2, 0, 0, 1)",30128.931970625537,33
20,20,"(4, 0, 1, 0, 0, 1)",30207.262981869528,29
21,21,"(2, 0, 1, 0, 0, 1)",30211.707350978413,5
22,22,"(3, 0, 0, 0, 0, 1)",30211.786793264862,13
23,23,"(2, 0, 2, 0, 0, 1)",30213.70719534998,9
24,24,"(3, 0, 1, 0, 0, 1)",30213.75438925273,17
25,25,"(4, 0, 0, 0, 0, 1)",30213.759913988953,25
26,26,"(2, 0, 0, 0, 0, 1)",30221.480055248423,1
27,27,"(2, 0, 1, 0, 0, 0)",30492.804908773374,4
28,28,"(4, 0, 1, 0, 0, 0)",30492.92719973651,28
29,29,"(3, 0, 1, 0, 0, 0)",30493.015251463705,16
30,30,"(3, 0, 0, 0, 0, 0)",30493.701785215384,12
31,31,"(2, 0, 2, 0, 0, 0)",30494.5417471698,8
32,32,"(4, 0, 0, 0, 0, 0)",30494.848402688138,24
33,33,"(4, 0, 2, 0, 0, 0)",30494.95375098485,32
34,34,"(3, 0, 2, 0, 0, 0)",30496.61746748128,20
35,35,"(2, 0, 0, 0, 0, 0)",30504.08017519773,0
