,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28838.8989626488,11
1,1,"(3, 0, 2, 1, 0, 1)",28842.326349907147,23
2,2,"(3, 0, 1, 1, 0, 1)",28844.359453518846,19
3,3,"(4, 0, 2, 1, 0, 1)",28845.646452088076,35
4,4,"(4, 0, 1, 1, 0, 1)",28864.334931416968,31
5,5,"(4, 0, 0, 1, 0, 1)",28869.46077393725,27
6,6,"(3, 0, 0, 1, 0, 1)",28878.339300257565,15
7,7,"(2, 0, 1, 1, 0, 1)",28901.352672197987,7
8,8,"(2, 0, 0, 1, 0, 1)",28928.197699602402,3
9,9,"(2, 0, 2, 1, 0, 0)",29868.71711422269,10
10,10,"(4, 0, 1, 1, 0, 0)",29882.432449272073,30
11,11,"(3, 0, 2, 1, 0, 0)",29893.42628930653,22
12,12,"(4, 0, 2, 1, 0, 0)",29979.506775785285,34
13,13,"(2, 0, 2, 0, 0, 1)",30047.696373969517,9
14,14,"(3, 0, 1, 1, 0, 0)",30076.665306587798,18
15,15,"(4, 0, 0, 1, 0, 0)",30083.94007151791,26
16,16,"(3, 0, 0, 1, 0, 0)",30102.166014577084,14
17,17,"(2, 0, 1, 1, 0, 0)",30159.297890225465,6
18,18,"(2, 0, 0, 1, 0, 0)",30211.433029765016,2
19,19,"(3, 0, 1, 0, 0, 1)",30294.6631118704,17
20,20,"(3, 0, 2, 0, 0, 1)",30295.790050002382,21
21,21,"(4, 0, 1, 0, 0, 1)",30295.95482246768,29
22,22,"(4, 0, 0, 0, 0, 1)",30296.58781803172,25
23,23,"(4, 0, 2, 0, 0, 1)",30297.948241274113,33
24,24,"(3, 0, 0, 0, 0, 1)",30319.57444667824,13
25,25,"(2, 0, 1, 0, 0, 1)",30372.577518512782,5
26,26,"(2, 0, 0, 0, 0, 1)",30424.242188885368,1
27,27,"(2, 0, 2, 0, 0, 0)",30443.5260053712,8
28,28,"(4, 0, 2, 0, 0, 0)",30656.325390041464,32
29,29,"(3, 0, 2, 0, 0, 0)",30703.69050363811,20
30,30,"(4, 0, 0, 0, 0, 0)",30705.079238840426,24
31,31,"(4, 0, 1, 0, 0, 0)",30706.662208451336,28
32,32,"(3, 0, 1, 0, 0, 0)",30711.2448456838,16
33,33,"(3, 0, 0, 0, 0, 0)",30737.493069362456,12
34,34,"(2, 0, 1, 0, 0, 0)",30781.68414683905,4
35,35,"(2, 0, 0, 0, 0, 0)",30827.060243017422,0
