,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",21822.994211996607,11
1,1,"(4, 0, 2, 1, 0, 1)",21829.262641256664,35
2,2,"(3, 0, 0, 1, 0, 1)",21832.621858357023,15
3,3,"(2, 0, 1, 1, 0, 1)",21832.677556380608,7
4,4,"(3, 0, 2, 1, 0, 1)",21836.669024930605,23
5,5,"(4, 0, 0, 1, 0, 1)",21837.196851598048,27
6,6,"(4, 0, 1, 1, 0, 1)",21839.355790442965,31
7,7,"(3, 0, 1, 1, 0, 1)",21841.03167557989,19
8,8,"(2, 0, 0, 1, 0, 1)",21856.003553204417,3
9,9,"(3, 0, 1, 0, 0, 1)",22117.74355906337,17
10,10,"(2, 0, 2, 0, 0, 1)",22121.2341030981,9
11,11,"(4, 0, 2, 0, 0, 1)",22121.649044722497,33
12,12,"(3, 0, 1, 1, 0, 0)",22121.651753694205,18
13,13,"(2, 0, 2, 1, 0, 0)",22126.888302959804,10
14,14,"(3, 0, 1, 0, 0, 0)",22157.58797352045,16
15,15,"(4, 0, 2, 0, 0, 0)",22162.07103892973,32
16,16,"(2, 0, 2, 0, 0, 0)",22163.685656245278,8
17,17,"(4, 0, 1, 1, 0, 0)",22406.746384765785,30
18,18,"(3, 0, 0, 1, 0, 0)",22408.300628520377,14
19,19,"(4, 0, 0, 1, 0, 0)",22409.48584110584,26
20,20,"(2, 0, 1, 1, 0, 0)",22412.343230470327,6
21,21,"(3, 0, 2, 1, 0, 0)",22416.20028871516,22
22,22,"(4, 0, 1, 0, 0, 1)",22416.630334380734,29
23,23,"(3, 0, 0, 0, 0, 1)",22417.645325895897,13
24,24,"(4, 0, 0, 0, 0, 1)",22418.921404122062,25
25,25,"(2, 0, 1, 0, 0, 1)",22421.416217725528,5
26,26,"(3, 0, 2, 0, 0, 1)",22425.279276149096,21
27,27,"(2, 0, 0, 1, 0, 0)",22454.090524489835,2
28,28,"(2, 0, 0, 0, 0, 1)",22462.84804820253,1
29,29,"(3, 0, 0, 0, 0, 0)",22464.568074336003,12
30,30,"(4, 0, 1, 0, 0, 0)",22466.07599761387,28
31,31,"(4, 0, 0, 0, 0, 0)",22466.109364449716,24
32,32,"(2, 0, 1, 0, 0, 0)",22467.68255319612,4
33,33,"(3, 0, 2, 0, 0, 0)",22471.64470519081,20
34,34,"(2, 0, 0, 0, 0, 0)",22507.6851942498,0
