,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",24564.55315193657,23
1,1,"(3, 0, 0, 1, 0, 1)",24566.64412816809,15
2,2,"(4, 0, 0, 1, 0, 1)",24569.079555602242,27
3,3,"(2, 0, 1, 1, 0, 1)",24571.0880102825,7
4,4,"(2, 0, 2, 1, 0, 1)",24573.142423215602,11
5,5,"(4, 0, 1, 1, 0, 1)",24573.25591594652,31
6,6,"(4, 0, 2, 1, 0, 1)",24593.099054013022,35
7,7,"(3, 0, 1, 1, 0, 1)",24593.759660195487,19
8,8,"(2, 0, 0, 1, 0, 1)",25122.41565259709,3
9,9,"(2, 0, 2, 1, 0, 0)",25177.72750771937,10
10,10,"(4, 0, 1, 1, 0, 0)",25182.289786998605,30
11,11,"(3, 0, 1, 1, 0, 0)",25191.0513099074,18
12,12,"(4, 0, 2, 1, 0, 0)",25196.031938598582,34
13,13,"(2, 0, 2, 0, 0, 1)",25247.3423739582,9
14,14,"(4, 0, 1, 0, 0, 1)",25249.69582763441,29
15,15,"(3, 0, 1, 0, 0, 1)",25260.62023283172,17
16,16,"(4, 0, 2, 0, 0, 1)",25262.785350195787,33
17,17,"(3, 0, 2, 1, 0, 0)",25267.525223104298,22
18,18,"(3, 0, 2, 0, 0, 1)",25339.983913971937,21
19,19,"(2, 0, 2, 0, 0, 0)",25556.082006807665,8
20,20,"(4, 0, 1, 0, 0, 0)",25559.01079803277,28
21,21,"(3, 0, 1, 0, 0, 0)",25570.132142041817,16
22,22,"(4, 0, 2, 0, 0, 0)",25570.64203582981,32
23,23,"(4, 0, 0, 1, 0, 0)",25623.027055345898,26
24,24,"(3, 0, 0, 1, 0, 0)",25645.102828337807,14
25,25,"(3, 0, 2, 0, 0, 0)",25665.162994413662,20
26,26,"(4, 0, 0, 0, 0, 1)",25705.12573141642,25
27,27,"(3, 0, 0, 0, 0, 1)",25726.984233963427,13
28,28,"(2, 0, 1, 1, 0, 0)",25744.56051043343,6
29,29,"(2, 0, 0, 1, 0, 0)",25773.005461681263,2
30,30,"(2, 0, 1, 0, 0, 1)",25827.77957923689,5
31,31,"(2, 0, 0, 0, 0, 1)",25856.947782089952,1
32,32,"(4, 0, 0, 0, 0, 0)",26024.18896758243,24
33,33,"(3, 0, 0, 0, 0, 0)",26038.323437780098,12
34,34,"(2, 0, 1, 0, 0, 0)",26140.8254925118,4
35,35,"(2, 0, 0, 0, 0, 0)",26178.816465218755,0
