,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 0, 1, 0, 1)",27029.415407348082,3
1,1,"(3, 0, 0, 1, 0, 1)",27031.253128451903,15
2,2,"(4, 0, 0, 1, 0, 1)",27032.10513801308,27
3,3,"(3, 0, 1, 1, 0, 1)",27032.305889026058,19
4,4,"(2, 0, 2, 1, 0, 1)",27033.219053555986,11
5,5,"(3, 0, 2, 1, 0, 1)",27034.14563490976,23
6,6,"(4, 0, 1, 1, 0, 1)",27034.469169960907,31
7,7,"(4, 0, 2, 1, 0, 1)",27036.14324056503,35
8,8,"(2, 0, 1, 1, 0, 1)",27038.02104414834,7
9,9,"(4, 0, 1, 1, 0, 0)",27903.841801034716,30
10,10,"(4, 0, 2, 1, 0, 0)",27909.43705498959,34
11,11,"(3, 0, 1, 1, 0, 0)",27914.211881060397,18
12,12,"(2, 0, 2, 1, 0, 0)",27929.47341933601,10
13,13,"(4, 0, 1, 0, 0, 1)",27993.125302374316,29
14,14,"(3, 0, 1, 0, 0, 1)",28007.73829686964,17
15,15,"(4, 0, 2, 0, 0, 1)",28007.74840380119,33
16,16,"(2, 0, 2, 0, 0, 1)",28056.556444268997,9
17,17,"(3, 0, 2, 0, 0, 1)",28221.590144818467,21
18,18,"(4, 0, 0, 1, 0, 0)",28313.686540085866,26
19,19,"(3, 0, 0, 1, 0, 0)",28318.23131048616,14
20,20,"(2, 0, 0, 1, 0, 0)",28325.310499841544,2
21,21,"(3, 0, 2, 1, 0, 0)",28326.775452155864,22
22,22,"(2, 0, 1, 1, 0, 0)",28327.52576171455,6
23,23,"(4, 0, 0, 0, 0, 1)",28425.33310189018,25
24,24,"(3, 0, 0, 0, 0, 1)",28427.540261240185,13
25,25,"(2, 0, 0, 0, 0, 1)",28429.71342685087,1
26,26,"(2, 0, 1, 0, 0, 1)",28430.20128421444,5
27,27,"(2, 0, 0, 0, 0, 0)",28663.6182784056,0
28,28,"(3, 0, 0, 0, 0, 0)",28665.28541352221,12
29,29,"(4, 0, 0, 0, 0, 0)",28665.38035278598,24
30,30,"(2, 0, 1, 0, 0, 0)",28665.41103815341,4
31,31,"(2, 0, 2, 0, 0, 0)",28667.415815917284,8
32,32,"(3, 0, 1, 0, 0, 0)",28667.558144810802,16
33,33,"(4, 0, 1, 0, 0, 0)",28668.602582395986,28
34,34,"(3, 0, 2, 0, 0, 0)",28669.189836853468,20
35,35,"(4, 0, 2, 0, 0, 0)",28671.60822834234,32
