,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",25161.673317471515,11
1,1,"(3, 0, 2, 1, 0, 1)",25162.607018937124,23
2,2,"(2, 0, 1, 1, 0, 1)",25164.876496692534,7
3,3,"(3, 0, 0, 1, 0, 1)",25164.888901717142,15
4,4,"(3, 0, 1, 1, 0, 1)",25166.404440774848,19
5,5,"(4, 0, 0, 1, 0, 1)",25166.656858107457,27
6,6,"(4, 0, 1, 1, 0, 1)",25167.636767985365,31
7,7,"(4, 0, 2, 1, 0, 1)",25167.987688082303,35
8,8,"(2, 0, 0, 1, 0, 1)",25198.538816079985,3
9,9,"(3, 0, 2, 1, 0, 0)",25535.425677787636,22
10,10,"(2, 0, 2, 1, 0, 0)",25539.775663045013,10
11,11,"(3, 0, 2, 0, 0, 1)",25545.361384970318,21
12,12,"(4, 0, 1, 0, 0, 1)",25548.62349439046,29
13,13,"(4, 0, 1, 1, 0, 0)",25550.542148611104,30
14,14,"(2, 0, 2, 0, 0, 1)",25550.985115826425,9
15,15,"(4, 0, 2, 1, 0, 0)",25574.14811604021,34
16,16,"(4, 0, 2, 0, 0, 1)",25587.946506322853,33
17,17,"(4, 0, 1, 0, 0, 0)",25641.46535044556,28
18,18,"(3, 0, 2, 0, 0, 0)",25643.37306161401,20
19,19,"(2, 0, 2, 0, 0, 0)",25650.401821328807,8
20,20,"(4, 0, 2, 0, 0, 0)",25691.5141770168,32
21,21,"(3, 0, 1, 1, 0, 0)",25746.50026984396,18
22,22,"(4, 0, 0, 1, 0, 0)",25751.812988409147,26
23,23,"(3, 0, 0, 1, 0, 0)",25756.424877673482,14
24,24,"(3, 0, 1, 0, 0, 1)",25762.479686361305,17
25,25,"(4, 0, 0, 0, 0, 1)",25767.746492070684,25
26,26,"(3, 0, 0, 0, 0, 1)",25772.886745532403,13
27,27,"(2, 0, 1, 1, 0, 0)",25798.54265993732,6
28,28,"(2, 0, 1, 0, 0, 1)",25818.705781710087,5
29,29,"(2, 0, 0, 1, 0, 0)",25862.461357744283,2
30,30,"(3, 0, 1, 0, 0, 0)",25869.673727243324,16
31,31,"(4, 0, 0, 0, 0, 0)",25874.13677881524,24
32,32,"(3, 0, 0, 0, 0, 0)",25879.86367328768,12
33,33,"(2, 0, 0, 0, 0, 1)",25885.90217630659,1
34,34,"(2, 0, 1, 0, 0, 0)",25934.945873614237,4
35,35,"(2, 0, 0, 0, 0, 0)",26013.481883680826,0
