,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",31646.06502446147,7
1,1,"(3, 0, 1, 1, 0, 1)",31647.417159303583,19
2,2,"(3, 0, 2, 1, 0, 1)",31647.779032161503,23
3,3,"(4, 0, 1, 1, 0, 1)",31648.659253683058,31
4,4,"(4, 0, 0, 1, 0, 1)",31652.678141080552,27
5,5,"(3, 0, 0, 1, 0, 1)",31653.753880983575,15
6,6,"(2, 0, 2, 1, 0, 1)",31658.279101576292,11
7,7,"(4, 0, 2, 1, 0, 1)",31676.982130632867,35
8,8,"(2, 0, 0, 1, 0, 1)",31687.614065914502,3
9,9,"(2, 0, 2, 1, 0, 0)",32168.960914047773,10
10,10,"(3, 0, 2, 0, 0, 1)",32180.569843719135,21
11,11,"(2, 0, 2, 0, 0, 1)",32183.197833725317,9
12,12,"(4, 0, 2, 1, 0, 0)",32187.974120390347,34
13,13,"(3, 0, 1, 0, 0, 1)",32200.381201019703,17
14,14,"(4, 0, 2, 0, 0, 1)",32202.652113173906,33
15,15,"(3, 0, 1, 1, 0, 0)",32205.29666949564,18
16,16,"(2, 0, 2, 0, 0, 0)",32239.519966803167,8
17,17,"(3, 0, 1, 0, 0, 0)",32253.000683803668,16
18,18,"(3, 0, 2, 0, 0, 0)",32254.615064655376,20
19,19,"(4, 0, 2, 0, 0, 0)",32257.03583209012,32
20,20,"(3, 0, 2, 1, 0, 0)",32348.598936647446,22
21,21,"(4, 0, 1, 1, 0, 0)",32535.866063687485,30
22,22,"(3, 0, 0, 1, 0, 0)",32536.195920043763,14
23,23,"(4, 0, 0, 1, 0, 0)",32537.048414528497,26
24,24,"(4, 0, 1, 0, 0, 1)",32559.84983583158,29
25,25,"(3, 0, 0, 0, 0, 1)",32560.44590079032,13
26,26,"(4, 0, 0, 0, 0, 1)",32561.426114689188,25
27,27,"(2, 0, 1, 1, 0, 0)",32562.115127908488,6
28,28,"(2, 0, 1, 0, 0, 1)",32582.891440307496,5
29,29,"(2, 0, 0, 1, 0, 0)",32621.912726062073,2
30,30,"(4, 0, 1, 0, 0, 0)",32634.1306558216,28
31,31,"(3, 0, 0, 0, 0, 0)",32635.320499974234,12
32,32,"(4, 0, 0, 0, 0, 0)",32636.67232941848,24
33,33,"(2, 0, 0, 0, 0, 1)",32643.143833104416,1
34,34,"(2, 0, 1, 0, 0, 0)",32649.55503484108,4
35,35,"(2, 0, 0, 0, 0, 0)",32710.686567102508,0
