,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",20083.33746023426,11
1,1,"(3, 0, 2, 1, 0, 1)",20093.344893854857,23
2,2,"(3, 0, 0, 1, 0, 1)",20096.71716980587,15
3,3,"(3, 0, 1, 1, 0, 1)",20097.830705934444,19
4,4,"(4, 0, 0, 1, 0, 1)",20098.05211432792,27
5,5,"(2, 0, 1, 1, 0, 1)",20099.710335066666,7
6,6,"(4, 0, 1, 1, 0, 1)",20100.218269451034,31
7,7,"(4, 0, 2, 1, 0, 1)",20109.402823737528,35
8,8,"(2, 0, 0, 1, 0, 1)",20113.562494820162,3
9,9,"(2, 0, 2, 1, 0, 0)",20536.15319965501,10
10,10,"(3, 0, 2, 1, 0, 0)",20542.17288529039,22
11,11,"(4, 0, 1, 1, 0, 0)",20543.05955955669,30
12,12,"(3, 0, 1, 1, 0, 0)",20555.679717729632,18
13,13,"(4, 0, 2, 1, 0, 0)",20558.99314174895,34
14,14,"(2, 0, 2, 0, 0, 1)",20607.925683108217,9
15,15,"(4, 0, 1, 0, 0, 1)",20613.15741284367,29
16,16,"(3, 0, 2, 0, 0, 1)",20613.34497383077,21
17,17,"(3, 0, 1, 0, 0, 1)",20631.64646264894,17
18,18,"(4, 0, 2, 0, 0, 1)",20636.71278726379,33
19,19,"(4, 0, 0, 1, 0, 0)",20810.704440959933,26
20,20,"(2, 0, 2, 0, 0, 0)",20831.78217476686,8
21,21,"(3, 0, 2, 0, 0, 0)",20834.0020677224,20
22,22,"(3, 0, 0, 1, 0, 0)",20834.22369203954,14
23,23,"(4, 0, 1, 0, 0, 0)",20837.498269186803,28
24,24,"(3, 0, 1, 0, 0, 0)",20862.954847179386,16
25,25,"(4, 0, 2, 0, 0, 0)",20866.71534182013,32
26,26,"(2, 0, 1, 1, 0, 0)",20890.47636690644,6
27,27,"(4, 0, 0, 0, 0, 1)",20905.5059895782,25
28,28,"(3, 0, 0, 0, 0, 1)",20926.495829731564,13
29,29,"(2, 0, 0, 1, 0, 0)",20936.830125137305,2
30,30,"(2, 0, 1, 0, 0, 1)",20990.464342060248,5
31,31,"(2, 0, 0, 0, 0, 1)",21046.64167620258,1
32,32,"(4, 0, 0, 0, 0, 0)",21151.237351165826,24
33,33,"(3, 0, 0, 0, 0, 0)",21163.08842595316,12
34,34,"(2, 0, 1, 0, 0, 0)",21231.15586018452,4
35,35,"(2, 0, 0, 0, 0, 0)",21301.6884822704,0
