,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",25052.23309582281,35
1,1,"(2, 0, 2, 1, 0, 1)",25063.659970621706,11
2,2,"(3, 0, 2, 1, 0, 1)",25067.147785932222,23
3,3,"(3, 0, 0, 1, 0, 1)",25071.56991664277,15
4,4,"(2, 0, 1, 1, 0, 1)",25073.06236815157,7
5,5,"(4, 0, 0, 1, 0, 1)",25073.331054258462,27
6,6,"(3, 0, 1, 1, 0, 1)",25075.18564082373,19
7,7,"(4, 0, 1, 1, 0, 1)",25076.350735380136,31
8,8,"(2, 0, 0, 1, 0, 1)",25079.17893207941,3
9,9,"(2, 0, 2, 1, 0, 0)",25506.686372336226,10
10,10,"(3, 0, 1, 1, 0, 0)",25514.049851383497,18
11,11,"(4, 0, 1, 1, 0, 0)",25516.261890118443,30
12,12,"(4, 0, 2, 1, 0, 0)",25518.693144999645,34
13,13,"(4, 0, 1, 0, 0, 1)",25543.05740795796,29
14,14,"(2, 0, 2, 0, 0, 1)",25543.12656534893,9
15,15,"(3, 0, 1, 0, 0, 1)",25551.59637715152,17
16,16,"(4, 0, 2, 0, 0, 1)",25553.10657478752,33
17,17,"(3, 0, 2, 1, 0, 0)",25596.014410110536,22
18,18,"(3, 0, 2, 0, 0, 1)",25641.29880902731,21
19,19,"(4, 0, 1, 0, 0, 0)",25697.747057321558,28
20,20,"(2, 0, 2, 0, 0, 0)",25698.13600247315,8
21,21,"(4, 0, 2, 0, 0, 0)",25709.010465426418,32
22,22,"(3, 0, 1, 0, 0, 0)",25709.089860242697,16
23,23,"(3, 0, 2, 0, 0, 0)",25814.586250584063,20
24,24,"(4, 0, 0, 1, 0, 0)",25898.600971807944,26
25,25,"(3, 0, 0, 1, 0, 0)",25933.72293487549,14
26,26,"(4, 0, 0, 0, 0, 1)",25943.466240910293,25
27,27,"(3, 0, 0, 0, 0, 1)",25979.760422819672,13
28,28,"(2, 0, 1, 1, 0, 0)",26006.533741485062,6
29,29,"(2, 0, 0, 1, 0, 0)",26029.148369728253,2
30,30,"(2, 0, 1, 0, 0, 1)",26057.094948059766,5
31,31,"(2, 0, 0, 0, 0, 1)",26082.813142428487,1
32,32,"(4, 0, 0, 0, 0, 0)",26111.144069465765,24
33,33,"(3, 0, 0, 0, 0, 0)",26147.404056588148,12
34,34,"(2, 0, 1, 0, 0, 0)",26234.042201474564,4
35,35,"(2, 0, 0, 0, 0, 0)",26269.151104731005,0
