,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",31574.91278363644,35
1,1,"(2, 0, 2, 1, 0, 1)",31577.294139007645,11
2,2,"(3, 0, 2, 1, 0, 1)",31589.62274592831,23
3,3,"(4, 0, 1, 1, 0, 1)",31592.1479230379,31
4,4,"(3, 0, 1, 1, 0, 1)",31594.79542817665,19
5,5,"(3, 0, 0, 1, 0, 1)",31596.91918782056,15
6,6,"(4, 0, 0, 1, 0, 1)",31598.58427912859,27
7,7,"(2, 0, 1, 1, 0, 1)",31599.316204832274,7
8,8,"(2, 0, 0, 1, 0, 1)",31608.98631195722,3
9,9,"(2, 0, 2, 1, 0, 0)",32136.721257163324,10
10,10,"(4, 0, 1, 1, 0, 0)",32139.04801727313,30
11,11,"(3, 0, 1, 1, 0, 0)",32142.16733124666,18
12,12,"(4, 0, 2, 1, 0, 0)",32147.423436113564,34
13,13,"(3, 0, 1, 0, 0, 1)",32204.302405600854,17
14,14,"(4, 0, 1, 0, 0, 1)",32205.718819867558,29
15,15,"(4, 0, 2, 0, 0, 1)",32212.13734465264,33
16,16,"(2, 0, 2, 0, 0, 1)",32216.070051544877,9
17,17,"(3, 0, 2, 1, 0, 0)",32258.39464749835,22
18,18,"(3, 0, 2, 0, 0, 1)",32327.481185600333,21
19,19,"(3, 0, 1, 0, 0, 0)",32403.858725722563,16
20,20,"(4, 0, 1, 0, 0, 0)",32404.057391368286,28
21,21,"(2, 0, 2, 0, 0, 0)",32406.869489121444,8
22,22,"(4, 0, 2, 0, 0, 0)",32408.205251639614,32
23,23,"(3, 0, 2, 0, 0, 0)",32418.92895204149,20
24,24,"(4, 0, 0, 1, 0, 0)",32574.586818022148,26
25,25,"(3, 0, 0, 1, 0, 0)",32597.5314310742,14
26,26,"(2, 0, 1, 1, 0, 0)",32657.3566384798,6
27,27,"(4, 0, 0, 0, 0, 1)",32665.13185219542,25
28,28,"(3, 0, 0, 0, 0, 1)",32688.98515440824,13
29,29,"(2, 0, 0, 1, 0, 0)",32691.855968457872,2
30,30,"(2, 0, 1, 0, 0, 1)",32749.466979325116,5
31,31,"(2, 0, 0, 0, 0, 1)",32787.145699148794,1
32,32,"(4, 0, 0, 0, 0, 0)",32903.410835795126,24
33,33,"(3, 0, 0, 0, 0, 0)",32927.217162525485,12
34,34,"(2, 0, 1, 0, 0, 0)",32981.44883757291,4
35,35,"(2, 0, 0, 0, 0, 0)",33023.523847508346,0
