,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",26406.202652951717,35
1,1,"(3, 0, 2, 1, 0, 1)",26412.38713311581,23
2,2,"(4, 0, 0, 1, 0, 1)",26416.69691882934,27
3,3,"(2, 0, 2, 1, 0, 1)",26417.701826216566,11
4,4,"(3, 0, 1, 1, 0, 1)",26422.54347909028,19
5,5,"(4, 0, 1, 1, 0, 1)",26427.4578005831,31
6,6,"(3, 0, 0, 1, 0, 1)",26434.1597520735,15
7,7,"(2, 0, 0, 1, 0, 1)",26434.31869783785,3
8,8,"(2, 0, 1, 1, 0, 1)",26436.824276790947,7
9,9,"(4, 0, 2, 1, 0, 0)",26933.02648249561,34
10,10,"(2, 0, 2, 1, 0, 0)",26933.91967722981,10
11,11,"(3, 0, 1, 1, 0, 0)",26934.20754808896,18
12,12,"(4, 0, 1, 1, 0, 0)",26937.86725294492,30
13,13,"(3, 0, 2, 1, 0, 0)",26943.665462656827,22
14,14,"(4, 0, 2, 0, 0, 1)",26971.57451246537,33
15,15,"(2, 0, 2, 0, 0, 1)",26975.365415022723,9
16,16,"(3, 0, 1, 0, 0, 1)",26975.517020933974,17
17,17,"(4, 0, 1, 0, 0, 1)",26977.22186327452,29
18,18,"(3, 0, 2, 0, 0, 1)",26988.531157090936,21
19,19,"(4, 0, 2, 0, 0, 0)",27121.717568550703,32
20,20,"(3, 0, 1, 0, 0, 0)",27130.742351085137,16
21,21,"(2, 0, 2, 0, 0, 0)",27130.99600258405,8
22,22,"(3, 0, 2, 0, 0, 0)",27132.332218143125,20
23,23,"(4, 0, 1, 0, 0, 0)",27132.640531532583,28
24,24,"(4, 0, 0, 1, 0, 0)",27269.56853673603,26
25,25,"(4, 0, 0, 0, 0, 1)",27322.20499543385,25
26,26,"(3, 0, 0, 1, 0, 0)",27349.5180475533,14
27,27,"(2, 0, 0, 1, 0, 0)",27399.826679487996,2
28,28,"(3, 0, 0, 0, 0, 1)",27404.895091136816,13
29,29,"(2, 0, 1, 1, 0, 0)",27412.27520428958,6
30,30,"(2, 0, 0, 0, 0, 1)",27458.16544815481,1
31,31,"(2, 0, 1, 0, 0, 1)",27468.581541760024,5
32,32,"(4, 0, 0, 0, 0, 0)",27495.352065927036,24
33,33,"(3, 0, 0, 0, 0, 0)",27581.23465651643,12
34,34,"(2, 0, 1, 0, 0, 0)",27630.501119693105,4
35,35,"(2, 0, 0, 0, 0, 0)",27636.785576043345,0
