,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",21944.01664314692,7
1,1,"(3, 0, 2, 1, 0, 1)",21944.055988487027,23
2,2,"(2, 0, 2, 1, 0, 1)",21945.34237587233,11
3,3,"(3, 0, 0, 1, 0, 1)",21945.677749685176,15
4,4,"(4, 0, 0, 1, 0, 1)",21946.75123764861,27
5,5,"(4, 0, 1, 1, 0, 1)",21949.279216671515,31
6,6,"(4, 0, 2, 1, 0, 1)",21950.080401505915,35
7,7,"(3, 0, 1, 1, 0, 1)",21951.159756642013,19
8,8,"(2, 0, 0, 1, 0, 1)",21955.81567489692,3
9,9,"(2, 0, 2, 1, 0, 0)",22239.768543406783,10
10,10,"(3, 0, 2, 1, 0, 0)",22244.187378823462,22
11,11,"(4, 0, 2, 0, 0, 1)",22251.772562486283,33
12,12,"(2, 0, 2, 0, 0, 1)",22253.70805201736,9
13,13,"(3, 0, 2, 0, 0, 1)",22294.714871943637,21
14,14,"(3, 0, 2, 0, 0, 0)",22334.85455661632,20
15,15,"(2, 0, 2, 0, 0, 0)",22338.907916023243,8
16,16,"(4, 0, 2, 1, 0, 0)",22450.158796875483,34
17,17,"(3, 0, 0, 1, 0, 0)",22468.8816761348,14
18,18,"(2, 0, 1, 1, 0, 0)",22470.264509678258,6
19,19,"(3, 0, 1, 1, 0, 0)",22470.818858527666,18
20,20,"(4, 0, 0, 1, 0, 0)",22470.860702363218,26
21,21,"(4, 0, 1, 1, 0, 0)",22472.786676550848,30
22,22,"(3, 0, 0, 0, 0, 1)",22485.861925961144,13
23,23,"(2, 0, 1, 0, 0, 1)",22486.85510334604,5
24,24,"(2, 0, 0, 1, 0, 0)",22487.214819588517,2
25,25,"(3, 0, 1, 0, 0, 1)",22487.86150211356,17
26,26,"(4, 0, 0, 0, 0, 1)",22487.86174287115,25
27,27,"(4, 0, 1, 0, 0, 1)",22489.66453219021,29
28,28,"(2, 0, 0, 0, 0, 1)",22503.142941690483,1
29,29,"(2, 0, 1, 0, 0, 0)",22578.60285561696,4
30,30,"(3, 0, 0, 0, 0, 0)",22579.03895855824,12
31,31,"(3, 0, 1, 0, 0, 0)",22580.53009818171,16
32,32,"(4, 0, 0, 0, 0, 0)",22580.695641956445,24
33,33,"(4, 0, 1, 0, 0, 0)",22581.319977275944,28
34,34,"(4, 0, 2, 0, 0, 0)",22583.29005863812,32
35,35,"(2, 0, 0, 0, 0, 0)",22592.168968584032,0
