,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",28306.916792060365,35
1,1,"(3, 0, 0, 1, 0, 1)",28317.77865461519,15
2,2,"(3, 0, 1, 1, 0, 1)",28318.023069166582,19
3,3,"(4, 0, 0, 1, 0, 1)",28318.29802600792,27
4,4,"(3, 0, 2, 1, 0, 1)",28320.006846841112,23
5,5,"(4, 0, 1, 1, 0, 1)",28321.697283325288,31
6,6,"(2, 0, 1, 1, 0, 1)",28323.44749403128,7
7,7,"(2, 0, 2, 1, 0, 1)",28329.514590885286,11
8,8,"(2, 0, 0, 1, 0, 1)",28342.242054418974,3
9,9,"(4, 0, 2, 1, 0, 0)",29218.85760664997,34
10,10,"(4, 0, 2, 0, 0, 1)",29351.73327162649,33
11,11,"(4, 0, 0, 1, 0, 0)",29501.94494628598,26
12,12,"(3, 0, 1, 1, 0, 0)",29502.169032556478,18
13,13,"(2, 0, 2, 1, 0, 0)",29502.965670495563,10
14,14,"(3, 0, 2, 1, 0, 0)",29502.985129520224,22
15,15,"(4, 0, 1, 1, 0, 0)",29503.83779019392,30
16,16,"(3, 0, 0, 1, 0, 0)",29504.451705252588,14
17,17,"(2, 0, 1, 1, 0, 0)",29513.283852796125,6
18,18,"(2, 0, 0, 1, 0, 0)",29540.42879691794,2
19,19,"(4, 0, 0, 0, 0, 1)",29640.705485962968,25
20,20,"(4, 0, 1, 0, 0, 1)",29642.269536624808,29
21,21,"(3, 0, 2, 0, 0, 1)",29643.736105780732,21
22,22,"(3, 0, 1, 0, 0, 1)",29644.927008026163,17
23,23,"(2, 0, 2, 0, 0, 1)",29645.66922448484,9
24,24,"(2, 0, 1, 0, 0, 1)",29647.73742934018,5
25,25,"(3, 0, 0, 0, 0, 1)",29651.432065126402,13
26,26,"(4, 0, 2, 0, 0, 0)",29655.851629737313,32
27,27,"(2, 0, 0, 0, 0, 1)",29676.262750291142,1
28,28,"(4, 0, 1, 0, 0, 0)",29945.595674967284,28
29,29,"(4, 0, 0, 0, 0, 0)",29947.05516942268,24
30,30,"(2, 0, 1, 0, 0, 0)",29957.7874484556,4
31,31,"(3, 0, 2, 0, 0, 0)",29959.621374669146,20
32,32,"(2, 0, 2, 0, 0, 0)",29959.787444912003,8
33,33,"(3, 0, 1, 0, 0, 0)",29959.78744556449,16
34,34,"(3, 0, 0, 0, 0, 0)",29969.57184825229,12
35,35,"(2, 0, 0, 0, 0, 0)",29981.536144451577,0
