,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",27365.20840478399,15
1,1,"(4, 0, 0, 1, 0, 1)",27366.892493903633,27
2,2,"(3, 0, 1, 1, 0, 1)",27367.488997567845,19
3,3,"(4, 0, 1, 1, 0, 1)",27367.496297774178,31
4,4,"(2, 0, 2, 1, 0, 1)",27368.143196229365,11
5,5,"(3, 0, 2, 1, 0, 1)",27369.59081050664,23
6,6,"(2, 0, 1, 1, 0, 1)",27380.046673218447,7
7,7,"(4, 0, 2, 1, 0, 1)",27385.300503906914,35
8,8,"(2, 0, 0, 1, 0, 1)",27402.970902312016,3
9,9,"(3, 0, 2, 1, 0, 0)",27878.14294227008,22
10,10,"(3, 0, 2, 0, 0, 0)",27953.381280538753,20
11,11,"(3, 0, 2, 0, 0, 1)",28095.811689359267,21
12,12,"(3, 0, 0, 1, 0, 0)",28276.691373807203,14
13,13,"(4, 0, 0, 1, 0, 0)",28278.35260562946,26
14,14,"(3, 0, 1, 1, 0, 0)",28278.417887517382,18
15,15,"(2, 0, 2, 1, 0, 0)",28280.133674760917,10
16,16,"(4, 0, 1, 1, 0, 0)",28280.540017567357,30
17,17,"(4, 0, 2, 1, 0, 0)",28282.008405032262,34
18,18,"(2, 0, 1, 1, 0, 0)",28297.365071545093,6
19,19,"(3, 0, 0, 0, 0, 1)",28315.847641896937,13
20,20,"(4, 0, 0, 0, 0, 1)",28316.467798338428,25
21,21,"(3, 0, 1, 0, 0, 1)",28316.883818798866,17
22,22,"(4, 0, 1, 0, 0, 1)",28317.04533049264,29
23,23,"(2, 0, 2, 0, 0, 1)",28318.476577994195,9
24,24,"(4, 0, 2, 0, 0, 1)",28319.99186291305,33
25,25,"(2, 0, 0, 1, 0, 0)",28323.19600738812,2
26,26,"(2, 0, 1, 0, 0, 1)",28328.52590127901,5
27,27,"(2, 0, 0, 0, 0, 1)",28352.59645469342,1
28,28,"(4, 0, 1, 0, 0, 0)",28444.26094967527,28
29,29,"(4, 0, 0, 0, 0, 0)",28446.72416821478,24
30,30,"(3, 0, 1, 0, 0, 0)",28449.776542699863,16
31,31,"(2, 0, 2, 0, 0, 0)",28450.304712509595,8
32,32,"(2, 0, 1, 0, 0, 0)",28450.349178111333,4
33,33,"(3, 0, 0, 0, 0, 0)",28450.833722231582,12
34,34,"(4, 0, 2, 0, 0, 0)",28451.408202041748,32
35,35,"(2, 0, 0, 0, 0, 0)",28467.851235521608,0
