,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",25199.6984558797,31
1,1,"(4, 0, 2, 1, 0, 1)",25199.71393487204,35
2,2,"(3, 0, 1, 1, 0, 1)",25204.888914736217,19
3,3,"(2, 0, 2, 1, 0, 1)",25206.43487482014,11
4,4,"(2, 0, 0, 1, 0, 1)",25226.955484639086,3
5,5,"(3, 0, 0, 1, 0, 1)",25228.22141492997,15
6,6,"(2, 0, 1, 1, 0, 1)",25228.378404984232,7
7,7,"(4, 0, 0, 1, 0, 1)",25229.18871591166,27
8,8,"(3, 0, 2, 1, 0, 1)",25231.781039471025,23
9,9,"(4, 0, 2, 1, 0, 0)",25554.882280704103,34
10,10,"(3, 0, 1, 1, 0, 0)",25557.7569605754,18
11,11,"(4, 0, 1, 1, 0, 0)",25559.488919892567,30
12,12,"(2, 0, 2, 1, 0, 0)",25565.284000550106,10
13,13,"(4, 0, 2, 0, 0, 1)",25570.2453307746,33
14,14,"(3, 0, 1, 0, 0, 1)",25578.546926449344,17
15,15,"(4, 0, 1, 0, 0, 1)",25580.033976751,29
16,16,"(2, 0, 2, 0, 0, 1)",25584.343615508616,9
17,17,"(3, 0, 2, 1, 0, 0)",25669.28975151496,22
18,18,"(3, 0, 2, 0, 0, 1)",25684.918770495417,21
19,19,"(4, 0, 2, 0, 0, 0)",25712.157081083573,32
20,20,"(4, 0, 1, 0, 0, 0)",25727.113317666543,28
21,21,"(3, 0, 1, 0, 0, 0)",25727.19948212208,16
22,22,"(2, 0, 2, 0, 0, 0)",25734.28130340994,8
23,23,"(3, 0, 2, 0, 0, 0)",25826.8096090505,20
24,24,"(4, 0, 0, 1, 0, 0)",26066.3188518364,26
25,25,"(4, 0, 0, 0, 0, 1)",26103.937183044633,25
26,26,"(3, 0, 0, 1, 0, 0)",26139.15972941816,14
27,27,"(3, 0, 0, 0, 0, 1)",26185.539969732275,13
28,28,"(2, 0, 1, 1, 0, 0)",26203.70782439681,6
29,29,"(2, 0, 0, 1, 0, 0)",26204.30084047812,2
30,30,"(2, 0, 0, 0, 0, 1)",26255.14496791341,1
31,31,"(2, 0, 1, 0, 0, 1)",26255.702250162554,5
32,32,"(4, 0, 0, 0, 0, 0)",26279.843526472217,24
33,33,"(3, 0, 0, 0, 0, 0)",26375.457579631693,12
34,34,"(2, 0, 0, 0, 0, 0)",26447.45232728645,0
35,35,"(2, 0, 1, 0, 0, 0)",26449.476383449393,4
