,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",27394.712398969947,35
1,1,"(3, 0, 1, 1, 0, 1)",27395.973739828016,19
2,2,"(3, 0, 2, 1, 0, 1)",27397.025494585785,23
3,3,"(4, 0, 1, 1, 0, 1)",27397.256377413818,31
4,4,"(2, 0, 0, 1, 0, 1)",27397.4210616176,3
5,5,"(3, 0, 0, 1, 0, 1)",27397.49853079312,15
6,6,"(2, 0, 1, 1, 0, 1)",27397.768297604933,7
7,7,"(4, 0, 0, 1, 0, 1)",27397.931292259334,27
8,8,"(2, 0, 2, 1, 0, 1)",27398.88251648494,11
9,9,"(2, 0, 2, 1, 0, 0)",28441.375243616138,10
10,10,"(4, 0, 1, 1, 0, 0)",28446.230719827203,30
11,11,"(3, 0, 1, 1, 0, 0)",28446.90047134929,18
12,12,"(4, 0, 2, 1, 0, 0)",28448.659943237184,34
13,13,"(3, 0, 2, 1, 0, 0)",28453.89254735817,22
14,14,"(2, 0, 1, 1, 0, 0)",28478.96089251125,6
15,15,"(2, 0, 2, 0, 0, 1)",28616.46182250795,9
16,16,"(3, 0, 1, 0, 0, 1)",28616.921787575586,17
17,17,"(4, 0, 1, 0, 0, 1)",28617.006196165123,29
18,18,"(4, 0, 2, 0, 0, 1)",28626.58201963948,33
19,19,"(2, 0, 1, 0, 0, 1)",28631.492183640352,5
20,20,"(3, 0, 2, 0, 0, 1)",28632.88233429225,21
21,21,"(4, 0, 0, 1, 0, 0)",28899.58742017418,26
22,22,"(3, 0, 0, 1, 0, 0)",28927.027727420224,14
23,23,"(4, 0, 1, 0, 0, 0)",28993.73359697332,28
24,24,"(4, 0, 2, 0, 0, 0)",28996.258865063566,32
25,25,"(2, 0, 2, 0, 0, 0)",29000.102487896864,8
26,26,"(3, 0, 1, 0, 0, 0)",29003.927038808262,16
27,27,"(3, 0, 2, 0, 0, 0)",29018.565572484702,20
28,28,"(2, 0, 0, 1, 0, 0)",29050.995180933038,2
29,29,"(4, 0, 0, 0, 0, 1)",29077.179239628204,25
30,30,"(3, 0, 0, 0, 0, 1)",29102.280115509067,13
31,31,"(2, 0, 0, 0, 0, 1)",29237.702403241212,1
32,32,"(4, 0, 0, 0, 0, 0)",29464.56312453976,24
33,33,"(3, 0, 0, 0, 0, 0)",29481.953724882158,12
34,34,"(2, 0, 0, 0, 0, 0)",29613.916209116,0
35,35,"(2, 0, 1, 0, 0, 0)",29630.24741695125,4
