,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",25468.056688318207,35
1,1,"(2, 0, 2, 1, 0, 1)",25476.874318554186,11
2,2,"(2, 0, 1, 1, 0, 1)",25480.756589837667,7
3,3,"(4, 0, 1, 1, 0, 1)",25480.959697717783,31
4,4,"(3, 0, 0, 1, 0, 1)",25481.15392935185,15
5,5,"(3, 0, 1, 1, 0, 1)",25481.64648538692,19
6,6,"(4, 0, 0, 1, 0, 1)",25483.07486849329,27
7,7,"(2, 0, 0, 1, 0, 1)",25485.399892174024,3
8,8,"(3, 0, 2, 1, 0, 1)",25486.596622026693,23
9,9,"(3, 0, 1, 1, 0, 0)",25764.56989460837,18
10,10,"(4, 0, 2, 1, 0, 0)",25766.334040080565,34
11,11,"(4, 0, 1, 0, 0, 1)",25771.80056482666,29
12,12,"(3, 0, 1, 0, 0, 1)",25772.561201145465,17
13,13,"(4, 0, 1, 1, 0, 0)",25775.262444609125,30
14,14,"(4, 0, 2, 0, 0, 1)",25776.809760454296,33
15,15,"(2, 0, 2, 0, 0, 1)",25781.76158986788,9
16,16,"(2, 0, 2, 1, 0, 0)",25782.629580610068,10
17,17,"(3, 0, 1, 0, 0, 0)",25838.876924309443,16
18,18,"(4, 0, 1, 0, 0, 0)",25839.396388441943,28
19,19,"(4, 0, 2, 0, 0, 0)",25841.396370029008,32
20,20,"(2, 0, 2, 0, 0, 0)",25854.916642841832,8
21,21,"(3, 0, 2, 1, 0, 0)",25897.600178953573,22
22,22,"(3, 0, 2, 0, 0, 1)",25908.090399519224,21
23,23,"(4, 0, 0, 1, 0, 0)",26140.402306304928,26
24,24,"(4, 0, 0, 0, 0, 1)",26155.132530386578,25
25,25,"(3, 0, 0, 1, 0, 0)",26157.571101697158,14
26,26,"(3, 0, 0, 0, 0, 1)",26172.758356620743,13
27,27,"(2, 0, 1, 1, 0, 0)",26182.202268109013,6
28,28,"(2, 0, 1, 0, 0, 1)",26197.58499353912,5
29,29,"(2, 0, 0, 1, 0, 0)",26220.45663508706,2
30,30,"(4, 0, 0, 0, 0, 0)",26235.375160957232,24
31,31,"(2, 0, 0, 0, 0, 1)",26236.348926155068,1
32,32,"(3, 0, 0, 0, 0, 0)",26255.15001569146,12
33,33,"(2, 0, 1, 0, 0, 0)",26278.685501683285,4
34,34,"(3, 0, 2, 0, 0, 0)",26282.246133950448,20
35,35,"(2, 0, 0, 0, 0, 0)",26315.892353757165,0
