,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",27247.578089250357,35
1,1,"(3, 0, 2, 1, 0, 1)",27250.3303202603,23
2,2,"(2, 0, 2, 1, 0, 1)",27267.778470022033,11
3,3,"(2, 0, 0, 1, 0, 1)",27276.34780723536,3
4,4,"(3, 0, 1, 1, 0, 1)",27278.21419738496,19
5,5,"(2, 0, 1, 1, 0, 1)",27278.45020164143,7
6,6,"(3, 0, 0, 1, 0, 1)",27279.222124454205,15
7,7,"(4, 0, 0, 1, 0, 1)",27279.687813611978,27
8,8,"(4, 0, 1, 1, 0, 1)",27285.341322627202,31
9,9,"(2, 0, 2, 1, 0, 0)",27688.613597946107,10
10,10,"(3, 0, 1, 1, 0, 0)",27690.88595967979,18
11,11,"(4, 0, 2, 1, 0, 0)",27695.461876783076,34
12,12,"(4, 0, 1, 1, 0, 0)",27695.870929809542,30
13,13,"(3, 0, 2, 1, 0, 0)",27699.412174138168,22
14,14,"(2, 0, 1, 1, 0, 0)",27706.302826921266,6
15,15,"(2, 0, 2, 0, 0, 1)",27722.39109149313,9
16,16,"(3, 0, 1, 0, 0, 1)",27722.716216489414,17
17,17,"(4, 0, 2, 0, 0, 1)",27726.169784273407,33
18,18,"(2, 0, 1, 0, 0, 1)",27726.2340162153,5
19,19,"(4, 0, 1, 0, 0, 1)",27726.451899190928,29
20,20,"(3, 0, 2, 0, 0, 1)",27728.381813106105,21
21,21,"(3, 0, 1, 0, 0, 0)",27899.56477263437,16
22,22,"(2, 0, 2, 0, 0, 0)",27899.59322380144,8
23,23,"(4, 0, 2, 0, 0, 0)",27900.817188881192,32
24,24,"(4, 0, 1, 0, 0, 0)",27901.564375765338,28
25,25,"(2, 0, 1, 0, 0, 0)",27905.030285829318,4
26,26,"(3, 0, 2, 0, 0, 0)",27906.9183300288,20
27,27,"(4, 0, 0, 1, 0, 0)",28136.459531190194,26
28,28,"(3, 0, 0, 1, 0, 0)",28158.56657241061,14
29,29,"(4, 0, 0, 0, 0, 1)",28174.176677027957,25
30,30,"(3, 0, 0, 0, 0, 1)",28194.943743489628,13
31,31,"(2, 0, 0, 1, 0, 0)",28198.606083058112,2
32,32,"(2, 0, 0, 0, 0, 1)",28234.572746577167,1
33,33,"(4, 0, 0, 0, 0, 0)",28354.583621645826,24
34,34,"(3, 0, 0, 0, 0, 0)",28369.314628316402,12
35,35,"(2, 0, 0, 0, 0, 0)",28407.191988316947,0
