,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",29313.332263566153,11
1,1,"(3, 0, 0, 1, 0, 1)",29318.78922374747,15
2,2,"(4, 0, 0, 1, 0, 1)",29319.823241033653,27
3,3,"(4, 0, 2, 1, 0, 1)",29323.726964682915,35
4,4,"(4, 0, 1, 1, 0, 1)",29324.029781868256,31
5,5,"(2, 0, 0, 1, 0, 1)",29324.387351117384,3
6,6,"(2, 0, 1, 1, 0, 1)",29325.036781657112,7
7,7,"(3, 0, 2, 1, 0, 1)",29328.340897363094,23
8,8,"(4, 0, 2, 1, 0, 0)",30214.9021418301,34
9,9,"(3, 0, 1, 1, 0, 0)",30216.614280978378,18
10,10,"(3, 0, 2, 1, 0, 0)",30222.1225970722,22
11,11,"(2, 0, 2, 1, 0, 0)",30224.915358718485,10
12,12,"(4, 0, 1, 1, 0, 0)",30232.249037212856,30
13,13,"(2, 0, 1, 1, 0, 0)",30234.007519627325,6
14,14,"(3, 0, 2, 0, 0, 1)",30314.662507454414,21
15,15,"(2, 0, 1, 0, 0, 1)",30335.365657532675,5
16,16,"(4, 0, 1, 0, 0, 1)",30341.385086098788,29
17,17,"(4, 0, 0, 1, 0, 0)",30579.057110177204,26
18,18,"(3, 0, 0, 1, 0, 0)",30589.856675296065,14
19,19,"(2, 0, 0, 1, 0, 0)",30656.69602939621,2
20,20,"(2, 0, 2, 0, 0, 1)",30689.43051953148,9
21,21,"(3, 0, 1, 0, 0, 1)",30690.276542187203,17
22,22,"(4, 0, 0, 0, 0, 1)",30692.93959666837,25
23,23,"(4, 0, 2, 0, 0, 1)",30694.21696451848,33
24,24,"(3, 0, 0, 0, 0, 1)",30696.8241535832,13
25,25,"(2, 0, 0, 0, 0, 1)",30757.4584083844,1
26,26,"(3, 0, 0, 0, 0, 0)",30943.57891177125,12
27,27,"(3, 0, 1, 0, 0, 0)",30945.05304970528,16
28,28,"(4, 0, 0, 0, 0, 0)",30945.12199269885,24
29,29,"(2, 0, 2, 0, 0, 0)",30945.30443219965,8
30,30,"(3, 0, 2, 0, 0, 0)",30946.93509163104,20
31,31,"(4, 0, 1, 0, 0, 0)",30947.066973448065,28
32,32,"(4, 0, 2, 0, 0, 0)",30949.633889526034,32
33,33,"(2, 0, 0, 0, 0, 0)",30992.03219733038,0
34,34,"(2, 0, 1, 0, 0, 0)",30999.46170878633,4
