,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 0, 0, 0)",46.744414929388974,32
1,1,"(2, 0, 2, 1, 0, 1)",23758.079788078183,11
2,2,"(3, 0, 0, 1, 0, 1)",23765.128561514623,15
3,3,"(2, 0, 1, 1, 0, 1)",23765.905678908937,7
4,4,"(4, 0, 1, 1, 0, 1)",23766.49199871301,31
5,5,"(4, 0, 0, 1, 0, 1)",23766.511819536998,27
6,6,"(3, 0, 2, 1, 0, 1)",23770.823292544508,23
7,7,"(4, 0, 2, 1, 0, 1)",23771.346676324414,35
8,8,"(2, 0, 0, 1, 0, 1)",23778.96008390119,3
9,9,"(3, 0, 1, 1, 0, 1)",23781.23804243832,19
10,10,"(4, 0, 1, 1, 0, 0)",24044.549445207867,30
11,11,"(3, 0, 1, 1, 0, 0)",24045.439311809034,18
12,12,"(4, 0, 2, 1, 0, 0)",24050.028776689283,34
13,13,"(4, 0, 1, 0, 0, 1)",24054.404365231923,29
14,14,"(3, 0, 1, 0, 0, 1)",24056.45478726544,17
15,15,"(4, 0, 2, 0, 0, 1)",24058.989591483285,33
16,16,"(3, 0, 2, 0, 0, 1)",24077.248518692184,21
17,17,"(4, 0, 1, 0, 0, 0)",24118.491326243908,28
18,18,"(3, 0, 1, 0, 0, 0)",24119.58427786176,16
19,19,"(2, 0, 2, 1, 0, 0)",24122.903851139145,10
20,20,"(3, 0, 2, 0, 0, 0)",24130.97837455998,20
21,21,"(3, 0, 2, 1, 0, 0)",24171.382240114923,22
22,22,"(4, 0, 0, 1, 0, 0)",24401.26632540046,26
23,23,"(3, 0, 0, 1, 0, 0)",24416.999584049317,14
24,24,"(4, 0, 0, 0, 0, 1)",24419.94569334458,25
25,25,"(3, 0, 0, 0, 0, 1)",24436.374137048722,13
26,26,"(2, 0, 1, 1, 0, 0)",24453.605409151845,6
27,27,"(2, 0, 1, 0, 0, 1)",24472.31431097618,5
28,28,"(2, 0, 0, 1, 0, 0)",24488.3137972644,2
29,29,"(4, 0, 0, 0, 0, 0)",24499.75474727155,24
30,30,"(2, 0, 0, 0, 0, 1)",24506.798667937,1
31,31,"(3, 0, 0, 0, 0, 0)",24517.996839364176,12
32,32,"(2, 0, 1, 0, 0, 0)",24550.861596981118,4
33,33,"(2, 0, 2, 0, 0, 1)",24577.503515395303,9
34,34,"(2, 0, 0, 0, 0, 0)",24584.018256595205,0
35,35,"(2, 0, 2, 0, 0, 0)",24603.482907707134,8
