,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",26863.143450494044,11
1,1,"(3, 0, 2, 1, 0, 1)",26868.285495073305,23
2,2,"(3, 0, 0, 1, 0, 1)",26874.652479314038,15
3,3,"(4, 0, 0, 1, 0, 1)",26876.650999609967,27
4,4,"(3, 0, 1, 1, 0, 1)",26876.652998960297,19
5,5,"(4, 0, 1, 1, 0, 1)",26878.649329523112,31
6,6,"(2, 0, 1, 1, 0, 1)",26879.203708618228,7
7,7,"(4, 0, 2, 1, 0, 1)",26880.353571227013,35
8,8,"(2, 0, 0, 1, 0, 1)",26902.48973465107,3
9,9,"(2, 0, 2, 1, 0, 0)",27219.682083794683,10
10,10,"(3, 0, 2, 1, 0, 0)",27222.497771760904,22
11,11,"(4, 0, 2, 1, 0, 0)",27234.12863090709,34
12,12,"(3, 0, 1, 1, 0, 0)",27234.88213701063,18
13,13,"(2, 0, 2, 0, 0, 1)",27234.930902365093,9
14,14,"(3, 0, 2, 0, 0, 1)",27235.273275221407,21
15,15,"(3, 0, 1, 0, 0, 1)",27241.81726256118,17
16,16,"(4, 0, 2, 0, 0, 1)",27249.82063921589,33
17,17,"(4, 0, 1, 1, 0, 0)",27280.103000531934,30
18,18,"(3, 0, 2, 0, 0, 0)",27303.99553375961,20
19,19,"(2, 0, 2, 0, 0, 0)",27305.87002714956,8
20,20,"(3, 0, 1, 0, 0, 0)",27307.83172188988,16
21,21,"(4, 0, 1, 0, 0, 0)",27308.740151790687,28
22,22,"(4, 0, 2, 0, 0, 0)",27311.480857837378,32
23,23,"(4, 0, 0, 1, 0, 0)",27454.182222220086,26
24,24,"(3, 0, 0, 1, 0, 0)",27454.48798564909,14
25,25,"(2, 0, 1, 1, 0, 0)",27465.103253082667,6
26,26,"(4, 0, 0, 0, 0, 1)",27473.4671615057,25
27,27,"(3, 0, 0, 0, 0, 1)",27473.712038491227,13
28,28,"(4, 0, 1, 0, 0, 1)",27476.80154269753,29
29,29,"(2, 0, 1, 0, 0, 1)",27483.587233457383,5
30,30,"(2, 0, 0, 1, 0, 0)",27495.487031666176,2
31,31,"(2, 0, 0, 0, 0, 1)",27513.227398183768,1
32,32,"(4, 0, 0, 0, 0, 0)",27552.28330064548,24
33,33,"(3, 0, 0, 0, 0, 0)",27552.63123989632,12
34,34,"(2, 0, 1, 0, 0, 0)",27560.890083209706,4
35,35,"(2, 0, 0, 0, 0, 0)",27587.782727405767,0
