,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",27687.623419721163,15
1,1,"(2, 0, 1, 1, 0, 1)",27689.86470199072,7
2,2,"(3, 0, 2, 1, 0, 1)",27690.047799810567,23
3,3,"(4, 0, 0, 1, 0, 1)",27690.379393485004,27
4,4,"(2, 0, 2, 1, 0, 1)",27695.66890210059,11
5,5,"(4, 0, 1, 1, 0, 1)",27696.401701319297,31
6,6,"(4, 0, 2, 1, 0, 1)",27697.16734121791,35
7,7,"(2, 0, 0, 1, 0, 1)",27697.78623329684,3
8,8,"(3, 0, 1, 1, 0, 1)",27701.48616159334,19
9,9,"(2, 0, 1, 1, 0, 0)",28598.482647706798,6
10,10,"(3, 0, 2, 1, 0, 0)",28610.289320757674,22
11,11,"(2, 0, 1, 0, 0, 1)",28682.542493849385,5
12,12,"(4, 0, 2, 1, 0, 0)",28985.571237833592,34
13,13,"(3, 0, 0, 1, 0, 0)",28986.164506051613,14
14,14,"(2, 0, 2, 1, 0, 0)",28987.356083528623,10
15,15,"(3, 0, 1, 1, 0, 0)",28987.763392314893,18
16,16,"(4, 0, 0, 1, 0, 0)",28987.804019289546,26
17,17,"(4, 0, 1, 1, 0, 0)",28989.746477826557,30
18,18,"(2, 0, 0, 1, 0, 0)",29019.246049631176,2
19,19,"(4, 0, 2, 0, 0, 1)",29069.62044539489,33
20,20,"(3, 0, 0, 0, 0, 1)",29072.29174807968,13
21,21,"(4, 0, 0, 0, 0, 1)",29074.12164748614,25
22,22,"(3, 0, 1, 0, 0, 1)",29074.15071209112,17
23,23,"(2, 0, 2, 0, 0, 1)",29074.942957035633,9
24,24,"(3, 0, 2, 0, 0, 1)",29075.671850777017,21
25,25,"(4, 0, 1, 0, 0, 1)",29076.2328761216,29
26,26,"(2, 0, 0, 0, 0, 1)",29093.581718566733,1
27,27,"(3, 0, 2, 0, 0, 0)",29286.35029087188,20
28,28,"(4, 0, 2, 0, 0, 0)",29286.641971094625,32
29,29,"(4, 0, 0, 0, 0, 0)",29289.56879104016,24
30,30,"(3, 0, 0, 0, 0, 0)",29290.96631417228,12
31,31,"(3, 0, 1, 0, 0, 0)",29291.211740815055,16
32,32,"(4, 0, 1, 0, 0, 0)",29291.536761682157,28
33,33,"(2, 0, 2, 0, 0, 0)",29292.419608574615,8
34,34,"(2, 0, 1, 0, 0, 0)",29293.812900249526,4
35,35,"(2, 0, 0, 0, 0, 0)",29295.728548142743,0
