,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 0, 0, 0)",14.0,32
1,1,"(3, 0, 1, 1, 0, 1)",34.82400083578309,19
2,2,"(2, 0, 1, 1, 0, 1)",25892.79168501687,7
3,3,"(2, 0, 0, 1, 0, 1)",25895.616690652696,3
4,4,"(3, 0, 0, 1, 0, 1)",25898.165811476527,15
5,5,"(4, 0, 0, 1, 0, 1)",25898.41531293576,27
6,6,"(4, 0, 1, 1, 0, 1)",25900.70125564124,31
7,7,"(4, 0, 2, 1, 0, 1)",25901.94527998308,35
8,8,"(3, 0, 2, 1, 0, 1)",25904.97383543532,23
9,9,"(2, 0, 2, 1, 0, 1)",25907.29667207606,11
10,10,"(2, 0, 1, 1, 0, 0)",26377.391115430826,6
11,11,"(3, 0, 1, 1, 0, 0)",26381.62020281127,18
12,12,"(3, 0, 2, 1, 0, 0)",26382.05952497463,22
13,13,"(4, 0, 2, 1, 0, 0)",26388.55754146049,34
14,14,"(2, 0, 2, 1, 0, 0)",26404.239693581807,10
15,15,"(2, 0, 1, 0, 0, 1)",26417.827575741143,5
16,16,"(3, 0, 2, 0, 0, 1)",26418.19993490459,21
17,17,"(3, 0, 1, 0, 0, 1)",26418.65320725671,17
18,18,"(2, 0, 2, 0, 0, 1)",26422.563391271964,9
19,19,"(4, 0, 2, 0, 0, 1)",26424.561564940162,33
20,20,"(3, 0, 2, 0, 0, 0)",26558.49570143587,20
21,21,"(2, 0, 1, 0, 0, 0)",26559.61876538665,4
22,22,"(2, 0, 2, 0, 0, 0)",26560.576624374433,8
23,23,"(3, 0, 1, 0, 0, 0)",26563.869477496068,16
24,24,"(4, 0, 0, 1, 0, 0)",26793.289408110122,26
25,25,"(4, 0, 1, 1, 0, 0)",26795.480975117847,30
26,26,"(3, 0, 0, 1, 0, 0)",26799.384853597337,14
27,27,"(2, 0, 0, 1, 0, 0)",26810.5638141466,2
28,28,"(4, 0, 0, 0, 0, 1)",26836.44510138927,25
29,29,"(4, 0, 1, 0, 0, 1)",26838.31534644739,29
30,30,"(3, 0, 0, 0, 0, 1)",26841.008776167524,13
31,31,"(2, 0, 0, 0, 0, 1)",26848.28899199814,1
32,32,"(4, 0, 0, 0, 0, 0)",26975.842349862953,24
33,33,"(4, 0, 1, 0, 0, 0)",26976.802778597477,28
34,34,"(2, 0, 0, 0, 0, 0)",26977.23347588716,0
35,35,"(3, 0, 0, 0, 0, 0)",26977.248043746782,12
