,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",24286.48813927649,31
1,1,"(3, 0, 2, 1, 0, 1)",24287.58564892229,23
2,2,"(4, 0, 2, 1, 0, 1)",24288.40495540283,35
3,3,"(4, 0, 0, 1, 0, 1)",24288.672146067347,27
4,4,"(2, 0, 1, 1, 0, 1)",24288.696266779338,7
5,5,"(3, 0, 0, 1, 0, 1)",24292.98270216083,15
6,6,"(3, 0, 1, 1, 0, 1)",24296.685237753893,19
7,7,"(2, 0, 2, 1, 0, 1)",24297.105853022236,11
8,8,"(2, 0, 0, 1, 0, 1)",24300.28977832121,3
9,9,"(2, 0, 1, 1, 0, 0)",25154.95944980416,6
10,10,"(3, 0, 0, 1, 0, 0)",25155.17116486169,14
11,11,"(4, 0, 0, 1, 0, 0)",25156.079595303127,26
12,12,"(3, 0, 1, 1, 0, 0)",25156.11321212353,18
13,13,"(2, 0, 2, 1, 0, 0)",25157.518947685898,10
14,14,"(4, 0, 1, 1, 0, 0)",25158.115564583706,30
15,15,"(3, 0, 2, 1, 0, 0)",25158.11973166087,22
16,16,"(4, 0, 2, 1, 0, 0)",25160.02485357545,34
17,17,"(2, 0, 0, 1, 0, 0)",25175.999551119516,2
18,18,"(2, 0, 1, 0, 0, 1)",25212.133333578564,5
19,19,"(3, 0, 0, 0, 0, 1)",25213.096108584617,13
20,20,"(4, 0, 0, 0, 0, 1)",25213.584515333947,25
21,21,"(3, 0, 1, 0, 0, 1)",25213.741372187596,17
22,22,"(2, 0, 2, 0, 0, 1)",25214.97646086124,9
23,23,"(4, 0, 1, 0, 0, 1)",25215.798162831466,29
24,24,"(3, 0, 2, 0, 0, 1)",25215.93169742704,21
25,25,"(4, 0, 2, 0, 0, 1)",25217.732991206085,33
26,26,"(2, 0, 0, 0, 0, 1)",25231.67873548892,1
27,27,"(2, 0, 1, 0, 0, 0)",25404.42752868348,4
28,28,"(4, 0, 0, 0, 0, 0)",25405.79294722252,24
29,29,"(3, 0, 0, 0, 0, 0)",25405.95638545687,12
30,30,"(3, 0, 1, 0, 0, 0)",25406.420139261656,16
31,31,"(2, 0, 2, 0, 0, 0)",25406.885435031138,8
32,32,"(4, 0, 1, 0, 0, 0)",25407.174631387046,28
33,33,"(3, 0, 2, 0, 0, 0)",25408.40348020961,20
34,34,"(4, 0, 2, 0, 0, 0)",25409.902479387416,32
35,35,"(2, 0, 0, 0, 0, 0)",25418.329184987422,0
