,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 0, 1, 0, 1)",29643.745840014777,27
1,1,"(4, 0, 1, 1, 0, 1)",29645.4635207884,31
2,2,"(4, 0, 2, 1, 0, 1)",29645.70942181793,35
3,3,"(3, 0, 0, 1, 0, 1)",29647.3842396255,15
4,4,"(3, 0, 2, 1, 0, 1)",29648.62291190462,23
5,5,"(3, 0, 1, 1, 0, 1)",29656.62711789293,19
6,6,"(2, 0, 2, 1, 0, 1)",29657.053415232487,11
7,7,"(2, 0, 1, 1, 0, 1)",29668.61559118895,7
8,8,"(2, 0, 0, 1, 0, 1)",29668.619149682105,3
9,9,"(2, 0, 2, 1, 0, 0)",30825.109684876294,10
10,10,"(3, 0, 1, 1, 0, 0)",30842.259033473667,18
11,11,"(2, 0, 2, 0, 0, 1)",31020.86814380088,9
12,12,"(3, 0, 2, 1, 0, 0)",31070.164301888413,22
13,13,"(4, 0, 1, 1, 0, 0)",31070.52966101437,30
14,14,"(4, 0, 2, 1, 0, 0)",31071.597119922822,34
15,15,"(4, 0, 0, 1, 0, 0)",31079.58962981536,26
16,16,"(3, 0, 0, 1, 0, 0)",31139.31746382977,14
17,17,"(2, 0, 1, 1, 0, 0)",31203.93664606344,6
18,18,"(2, 0, 0, 1, 0, 0)",31214.05776271981,2
19,19,"(3, 0, 2, 0, 0, 1)",31292.199718580738,21
20,20,"(4, 0, 2, 0, 0, 1)",31293.935546323704,33
21,21,"(4, 0, 1, 0, 0, 1)",31298.67846844393,29
22,22,"(4, 0, 0, 0, 0, 1)",31303.164072001342,25
23,23,"(3, 0, 1, 0, 0, 1)",31311.82906585932,17
24,24,"(3, 0, 0, 0, 0, 1)",31373.440297967216,13
25,25,"(2, 0, 2, 0, 0, 0)",31411.67347577525,8
26,26,"(2, 0, 1, 0, 0, 1)",31442.872724683966,5
27,27,"(2, 0, 0, 0, 0, 1)",31460.37689028775,1
28,28,"(3, 0, 2, 0, 0, 0)",31691.616175118404,20
29,29,"(4, 0, 2, 0, 0, 0)",31693.580238374965,32
30,30,"(4, 0, 1, 0, 0, 0)",31708.511206408013,28
31,31,"(4, 0, 0, 0, 0, 0)",31709.24407644437,24
32,32,"(3, 0, 1, 0, 0, 0)",31728.415670156734,16
33,33,"(3, 0, 0, 0, 0, 0)",31783.382256860717,12
34,34,"(2, 0, 1, 0, 0, 0)",31858.4034864745,4
35,35,"(2, 0, 0, 0, 0, 0)",31888.88613369632,0
