,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",26262.25672050384,11
1,1,"(3, 0, 1, 1, 0, 1)",26272.67550611665,19
2,2,"(3, 0, 0, 1, 0, 1)",26275.1812314033,15
3,3,"(4, 0, 2, 1, 0, 1)",26275.89967231161,35
4,4,"(4, 0, 1, 1, 0, 1)",26275.94691075885,31
5,5,"(4, 0, 0, 1, 0, 1)",26276.69539357574,27
6,6,"(3, 0, 2, 1, 0, 1)",26277.02760284825,23
7,7,"(2, 0, 1, 1, 0, 1)",26280.287212400846,7
8,8,"(2, 0, 0, 1, 0, 1)",26301.055131646495,3
9,9,"(4, 0, 1, 1, 0, 0)",26813.051460698774,30
10,10,"(3, 0, 1, 1, 0, 0)",26813.6916091738,18
11,11,"(4, 0, 2, 1, 0, 0)",26818.21389905127,34
12,12,"(2, 0, 2, 1, 0, 0)",26819.142805481493,10
13,13,"(4, 0, 1, 0, 0, 1)",26834.992138856684,29
14,14,"(2, 0, 2, 0, 0, 1)",26836.3092469766,9
15,15,"(3, 0, 2, 1, 0, 0)",26836.66899808304,22
16,16,"(3, 0, 1, 0, 0, 1)",26839.608451967968,17
17,17,"(4, 0, 2, 0, 0, 1)",26845.931241679584,33
18,18,"(3, 0, 2, 0, 0, 1)",26895.29768809392,21
19,19,"(4, 0, 1, 0, 0, 0)",26955.682893693305,28
20,20,"(3, 0, 1, 0, 0, 0)",26956.351279924827,16
21,21,"(4, 0, 2, 0, 0, 0)",26958.913298037958,32
22,22,"(2, 0, 2, 0, 0, 0)",26974.89835780905,8
23,23,"(4, 0, 0, 1, 0, 0)",27091.938821944263,26
24,24,"(3, 0, 0, 1, 0, 0)",27102.650316096406,14
25,25,"(2, 0, 1, 1, 0, 0)",27125.62932695515,6
26,26,"(4, 0, 0, 0, 0, 1)",27135.247086462892,25
27,27,"(3, 0, 0, 0, 0, 1)",27148.149504915968,13
28,28,"(2, 0, 0, 1, 0, 0)",27164.630999263234,2
29,29,"(2, 0, 1, 0, 0, 1)",27170.152809855477,5
30,30,"(2, 0, 0, 0, 0, 1)",27207.89646379665,1
31,31,"(4, 0, 0, 0, 0, 0)",27285.583667449457,24
32,32,"(3, 0, 0, 0, 0, 0)",27302.78706955305,12
33,33,"(2, 0, 1, 0, 0, 0)",27320.92260193393,4
34,34,"(3, 0, 2, 0, 0, 0)",27322.259354397363,20
35,35,"(2, 0, 0, 0, 0, 0)",27354.60594808428,0
