,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",25972.49018806116,7
1,1,"(4, 0, 0, 1, 0, 1)",25973.124749794257,27
2,2,"(3, 0, 1, 1, 0, 1)",25973.66009142389,19
3,3,"(4, 0, 1, 1, 0, 1)",25973.71421202804,31
4,4,"(3, 0, 2, 1, 0, 1)",25974.712200516333,23
5,5,"(2, 0, 2, 1, 0, 1)",25975.421135318044,11
6,6,"(4, 0, 2, 1, 0, 1)",25976.071200714527,35
7,7,"(3, 0, 0, 1, 0, 1)",25977.09356534119,15
8,8,"(2, 0, 0, 1, 0, 1)",25988.3888443251,3
9,9,"(2, 0, 2, 1, 0, 0)",26777.114130629805,10
10,10,"(4, 0, 1, 1, 0, 0)",26777.543396069566,30
11,11,"(4, 0, 2, 1, 0, 0)",26780.43475030587,34
12,12,"(3, 0, 2, 1, 0, 0)",26781.492759250763,22
13,13,"(2, 0, 1, 1, 0, 0)",26784.805504582804,6
14,14,"(3, 0, 0, 1, 0, 0)",26786.396641570453,14
15,15,"(3, 0, 1, 1, 0, 0)",26786.79748528889,18
16,16,"(4, 0, 0, 1, 0, 0)",26787.130623666842,26
17,17,"(2, 0, 0, 1, 0, 0)",26806.970678991012,2
18,18,"(2, 0, 2, 0, 0, 1)",26819.931353703978,9
19,19,"(4, 0, 1, 0, 0, 1)",26821.334360063243,29
20,20,"(3, 0, 2, 0, 0, 1)",26821.811900983423,21
21,21,"(4, 0, 2, 0, 0, 1)",26823.658754721266,33
22,22,"(2, 0, 1, 0, 0, 1)",26825.601354078553,5
23,23,"(3, 0, 1, 0, 0, 1)",26827.562152595085,17
24,24,"(3, 0, 0, 0, 0, 1)",26827.734483629047,13
25,25,"(4, 0, 0, 0, 0, 1)",26827.90062038939,25
26,26,"(2, 0, 0, 0, 0, 1)",26846.71032284528,1
27,27,"(2, 0, 2, 0, 0, 0)",26987.699958838617,8
28,28,"(2, 0, 1, 0, 0, 0)",26988.83501082667,4
29,29,"(3, 0, 2, 0, 0, 0)",26989.26828055655,20
30,30,"(4, 0, 0, 0, 0, 0)",26990.131024867296,24
31,31,"(3, 0, 1, 0, 0, 0)",26990.28541009231,16
32,32,"(4, 0, 2, 0, 0, 0)",26991.256770005795,32
33,33,"(3, 0, 0, 0, 0, 0)",26991.97191110377,12
34,34,"(4, 0, 1, 0, 0, 0)",26992.20233288041,28
35,35,"(2, 0, 0, 0, 0, 0)",27008.241499669228,0
