,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",18326.275446403208,23
1,1,"(2, 0, 2, 1, 0, 1)",18328.378268527907,11
2,2,"(3, 0, 1, 1, 0, 1)",18329.238928181065,19
3,3,"(4, 0, 1, 1, 0, 1)",18329.27996397227,31
4,4,"(4, 0, 2, 1, 0, 1)",18329.32381851364,35
5,5,"(4, 0, 0, 1, 0, 1)",18337.178739353883,27
6,6,"(3, 0, 0, 1, 0, 1)",18339.10782651332,15
7,7,"(2, 0, 1, 1, 0, 1)",18341.13667368299,7
8,8,"(2, 0, 0, 1, 0, 1)",18345.902701116007,3
9,9,"(3, 0, 1, 1, 0, 0)",18680.662833803955,18
10,10,"(4, 0, 1, 1, 0, 0)",18681.755856823238,30
11,11,"(3, 0, 1, 0, 0, 1)",18693.58755132649,17
12,12,"(4, 0, 1, 0, 0, 1)",18694.077932329717,29
13,13,"(4, 0, 2, 0, 0, 1)",18695.28540080606,33
14,14,"(4, 0, 2, 1, 0, 0)",18784.97536416168,34
15,15,"(4, 0, 1, 0, 0, 0)",18801.497062523096,28
16,16,"(3, 0, 1, 0, 0, 0)",18806.640233762137,16
17,17,"(4, 0, 0, 1, 0, 0)",18809.68438951835,26
18,18,"(3, 0, 2, 1, 0, 0)",18810.70443235902,22
19,19,"(3, 0, 0, 1, 0, 0)",18812.062237978436,14
20,20,"(2, 0, 1, 1, 0, 0)",18814.678199260426,6
21,21,"(2, 0, 2, 1, 0, 0)",18816.717869323584,10
22,22,"(2, 0, 0, 1, 0, 0)",18821.944997601502,2
23,23,"(4, 0, 0, 0, 0, 1)",18828.895606816088,25
24,24,"(2, 0, 2, 0, 0, 1)",18828.98357001016,9
25,25,"(3, 0, 2, 0, 0, 1)",18831.04767431548,21
26,26,"(3, 0, 0, 0, 0, 1)",18831.489293960272,13
27,27,"(2, 0, 1, 0, 0, 1)",18834.2065903175,5
28,28,"(2, 0, 0, 0, 0, 1)",18841.689445090688,1
29,29,"(4, 0, 0, 0, 0, 0)",18935.905014790576,24
30,30,"(3, 0, 0, 0, 0, 0)",18938.466910596147,12
31,31,"(2, 0, 2, 0, 0, 0)",18941.003321865308,8
32,32,"(2, 0, 1, 0, 0, 0)",18941.584747147634,4
33,33,"(3, 0, 2, 0, 0, 0)",18943.002070440107,20
34,34,"(2, 0, 0, 0, 0, 0)",18950.919220684704,0
