,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24859.467771048527,11
1,1,"(4, 0, 2, 1, 0, 1)",24861.17209599145,35
2,2,"(3, 0, 2, 1, 0, 1)",24869.172074421593,23
3,3,"(3, 0, 1, 1, 0, 1)",24878.495806132247,19
4,4,"(4, 0, 0, 1, 0, 1)",24881.14381700746,27
5,5,"(4, 0, 1, 1, 0, 1)",24881.241389142004,31
6,6,"(3, 0, 0, 1, 0, 1)",24883.87744468272,15
7,7,"(2, 0, 0, 1, 0, 1)",24893.497861307573,3
8,8,"(2, 0, 1, 1, 0, 1)",24979.1634983273,7
9,9,"(2, 0, 2, 1, 0, 0)",25326.297856884063,10
10,10,"(4, 0, 2, 1, 0, 0)",25329.371348701632,34
11,11,"(4, 0, 1, 1, 0, 0)",25330.001628436265,30
12,12,"(3, 0, 1, 1, 0, 0)",25331.09709088561,18
13,13,"(2, 0, 2, 0, 0, 1)",25363.513485776493,9
14,14,"(4, 0, 1, 0, 0, 1)",25364.623081835136,29
15,15,"(3, 0, 1, 0, 0, 1)",25366.191648948905,17
16,16,"(4, 0, 2, 0, 0, 1)",25370.939935677783,33
17,17,"(3, 0, 2, 0, 0, 1)",25446.919497746203,21
18,18,"(3, 0, 2, 1, 0, 0)",25451.93028487618,22
19,19,"(4, 0, 2, 0, 0, 0)",25510.07125699753,32
20,20,"(4, 0, 1, 0, 0, 0)",25518.320199560494,28
21,21,"(3, 0, 2, 0, 0, 0)",25518.754228958667,20
22,22,"(3, 0, 1, 0, 0, 0)",25519.80875308149,16
23,23,"(2, 0, 2, 0, 0, 0)",25520.18305925317,8
24,24,"(4, 0, 0, 1, 0, 0)",25635.7312921447,26
25,25,"(3, 0, 0, 1, 0, 0)",25667.533924881987,14
26,26,"(4, 0, 0, 0, 0, 1)",25682.467336358488,25
27,27,"(3, 0, 0, 0, 0, 1)",25715.249793414958,13
28,28,"(2, 0, 0, 1, 0, 0)",25725.88392502608,2
29,29,"(2, 0, 1, 1, 0, 0)",25763.645437086634,6
30,30,"(2, 0, 0, 0, 0, 1)",25775.612131794067,1
31,31,"(2, 0, 1, 0, 0, 1)",25818.642969907974,5
32,32,"(4, 0, 0, 0, 0, 0)",25854.48585957729,24
33,33,"(3, 0, 0, 0, 0, 0)",25889.635521752403,12
34,34,"(2, 0, 0, 0, 0, 0)",25953.529413791737,0
35,35,"(2, 0, 1, 0, 0, 0)",26013.832820559266,4
