,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",25179.62837606659,15
1,1,"(4, 0, 0, 1, 0, 1)",25181.69072191459,27
2,2,"(4, 0, 1, 1, 0, 1)",25183.611223603973,31
3,3,"(2, 0, 1, 1, 0, 1)",25184.60416144703,7
4,4,"(3, 0, 2, 1, 0, 1)",25190.752862122677,23
5,5,"(2, 0, 2, 1, 0, 1)",25192.75272705886,11
6,6,"(3, 0, 1, 1, 0, 1)",25194.912437369047,19
7,7,"(2, 0, 0, 1, 0, 1)",25199.42897355212,3
8,8,"(4, 0, 2, 1, 0, 1)",25201.68025197963,35
9,9,"(2, 0, 2, 1, 0, 0)",25990.6076872229,10
10,10,"(3, 0, 1, 1, 0, 0)",26001.025861314585,18
11,11,"(4, 0, 2, 1, 0, 0)",26009.733834487048,34
12,12,"(4, 0, 1, 1, 0, 0)",26016.166518886126,30
13,13,"(2, 0, 2, 0, 0, 1)",26061.201342926517,9
14,14,"(4, 0, 2, 0, 0, 1)",26074.94616083917,33
15,15,"(3, 0, 2, 1, 0, 0)",26077.8698672491,22
16,16,"(4, 0, 1, 0, 0, 1)",26078.010337025044,29
17,17,"(3, 0, 2, 0, 0, 1)",26100.925006916812,21
18,18,"(2, 0, 2, 0, 0, 0)",26272.944410927143,8
19,19,"(4, 0, 0, 1, 0, 0)",26353.610349732382,26
20,20,"(3, 0, 0, 1, 0, 0)",26361.62983378665,14
21,21,"(2, 0, 1, 1, 0, 0)",26409.937107993945,6
22,22,"(3, 0, 1, 0, 0, 1)",26436.45375376745,17
23,23,"(4, 0, 0, 0, 0, 1)",26437.946371193382,25
24,24,"(2, 0, 0, 1, 0, 0)",26443.35243566887,2
25,25,"(3, 0, 0, 0, 0, 1)",26443.559565150077,13
26,26,"(2, 0, 1, 0, 0, 1)",26487.673823083656,5
27,27,"(2, 0, 0, 0, 0, 1)",26524.62319993669,1
28,28,"(3, 0, 1, 0, 0, 0)",26666.796775111452,16
29,29,"(4, 0, 0, 0, 0, 0)",26667.047957745497,24
30,30,"(4, 0, 1, 0, 0, 0)",26668.796748058365,28
31,31,"(3, 0, 2, 0, 0, 0)",26668.7974834693,20
32,32,"(3, 0, 0, 0, 0, 0)",26669.06677363104,12
33,33,"(4, 0, 2, 0, 0, 0)",26669.175292424112,32
34,34,"(2, 0, 1, 0, 0, 0)",26704.923825494512,4
35,35,"(2, 0, 0, 0, 0, 0)",26748.113033864527,0
