,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",30523.268420471544,7
1,1,"(4, 0, 0, 1, 0, 1)",30531.266092779915,27
2,2,"(3, 0, 2, 1, 0, 1)",30531.805857705785,23
3,3,"(3, 0, 0, 1, 0, 1)",30531.870488251865,15
4,4,"(2, 0, 0, 1, 0, 1)",30531.92783063528,3
5,5,"(4, 0, 1, 1, 0, 1)",30532.842789340586,31
6,6,"(2, 0, 2, 1, 0, 1)",30534.93846678044,11
7,7,"(3, 0, 1, 1, 0, 1)",30535.890753355263,19
8,8,"(4, 0, 2, 1, 0, 1)",30538.47996097037,35
9,9,"(2, 0, 1, 1, 0, 0)",31188.57022800398,6
10,10,"(3, 0, 2, 1, 0, 0)",31192.940937929678,22
11,11,"(3, 0, 1, 1, 0, 0)",31194.472741765025,18
12,12,"(4, 0, 2, 1, 0, 0)",31195.3720805003,34
13,13,"(2, 0, 1, 0, 0, 1)",31229.987157184532,5
14,14,"(2, 0, 2, 1, 0, 0)",31556.32693520512,10
15,15,"(3, 0, 0, 1, 0, 0)",31556.422613894345,14
16,16,"(4, 0, 0, 1, 0, 0)",31557.45223957,26
17,17,"(4, 0, 1, 1, 0, 0)",31559.716761996544,30
18,18,"(2, 0, 0, 1, 0, 0)",31580.403221929922,2
19,19,"(3, 0, 0, 0, 0, 1)",31597.313209797998,13
20,20,"(2, 0, 2, 0, 0, 1)",31598.73357853784,9
21,21,"(3, 0, 1, 0, 0, 1)",31598.93482407331,17
22,22,"(4, 0, 0, 0, 0, 1)",31599.013882508385,25
23,23,"(3, 0, 2, 0, 0, 1)",31600.715853177233,21
24,24,"(4, 0, 1, 0, 0, 1)",31601.129039374413,29
25,25,"(4, 0, 2, 0, 0, 1)",31602.90286804047,33
26,26,"(2, 0, 0, 0, 0, 1)",31616.755340750176,1
27,27,"(3, 0, 2, 0, 0, 0)",31750.521201070045,20
28,28,"(3, 0, 0, 0, 0, 0)",31752.75401423282,12
29,29,"(4, 0, 0, 0, 0, 0)",31754.35999273814,24
30,30,"(3, 0, 1, 0, 0, 0)",31754.45616293714,16
31,31,"(2, 0, 2, 0, 0, 0)",31754.85717498177,8
32,32,"(2, 0, 1, 0, 0, 0)",31756.343496387275,4
33,33,"(4, 0, 1, 0, 0, 0)",31756.51533627145,28
34,34,"(4, 0, 2, 0, 0, 0)",31758.437203027974,32
35,35,"(2, 0, 0, 0, 0, 0)",31762.724622807997,0
