,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",20728.870704512807,11
1,1,"(3, 0, 2, 1, 0, 1)",20733.21435560981,23
2,2,"(2, 0, 1, 1, 0, 1)",20734.45982542855,7
3,3,"(3, 0, 0, 1, 0, 1)",20735.498134795835,15
4,4,"(3, 0, 1, 1, 0, 1)",20735.94278322861,19
5,5,"(4, 0, 1, 1, 0, 1)",20736.25312557271,31
6,6,"(4, 0, 0, 1, 0, 1)",20736.262189236768,27
7,7,"(4, 0, 2, 1, 0, 1)",20738.75103980195,35
8,8,"(2, 0, 0, 1, 0, 1)",20745.58863701868,3
9,9,"(2, 0, 2, 0, 0, 1)",20858.192325282285,9
10,10,"(2, 0, 2, 1, 0, 0)",20888.63950252164,10
11,11,"(3, 0, 0, 1, 0, 0)",21029.42508498642,14
12,12,"(2, 0, 1, 1, 0, 0)",21030.62984223668,6
13,13,"(3, 0, 1, 1, 0, 0)",21031.114178028693,18
14,14,"(4, 0, 0, 1, 0, 0)",21031.242288762565,26
15,15,"(4, 0, 2, 1, 0, 0)",21032.80114533132,34
16,16,"(3, 0, 2, 1, 0, 0)",21032.995721989573,22
17,17,"(4, 0, 1, 1, 0, 0)",21033.13987042317,30
18,18,"(3, 0, 0, 0, 0, 1)",21035.730193931155,13
19,19,"(2, 0, 1, 0, 0, 1)",21036.694061015856,5
20,20,"(3, 0, 1, 0, 0, 1)",21037.33259169218,17
21,21,"(4, 0, 0, 0, 0, 1)",21037.483686465657,25
22,22,"(4, 0, 2, 0, 0, 1)",21038.4909592185,33
23,23,"(3, 0, 2, 0, 0, 1)",21039.16339652036,21
24,24,"(4, 0, 1, 0, 0, 1)",21039.382311624067,29
25,25,"(2, 0, 0, 1, 0, 0)",21047.856381371566,2
26,26,"(2, 0, 0, 0, 0, 1)",21053.891509170226,1
27,27,"(2, 0, 1, 0, 0, 0)",21077.631723644787,4
28,28,"(3, 0, 0, 0, 0, 0)",21078.055478712384,12
29,29,"(4, 0, 2, 0, 0, 0)",21078.569569664676,32
30,30,"(3, 0, 1, 0, 0, 0)",21079.035159609004,16
31,31,"(2, 0, 2, 0, 0, 0)",21079.067379802258,8
32,32,"(4, 0, 0, 0, 0, 0)",21079.343483986508,24
33,33,"(3, 0, 2, 0, 0, 0)",21080.836622792543,20
34,34,"(4, 0, 1, 0, 0, 0)",21081.203260939525,28
35,35,"(2, 0, 0, 0, 0, 0)",21094.781624834053,0
