,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",27631.076938860308,31
1,1,"(4, 0, 2, 1, 0, 1)",27635.453547622492,35
2,2,"(4, 0, 0, 1, 0, 1)",27636.423235761788,27
3,3,"(2, 0, 1, 1, 0, 1)",27648.088273046782,7
4,4,"(2, 0, 2, 1, 0, 1)",27651.392225143398,11
5,5,"(3, 0, 0, 1, 0, 1)",27652.5981071238,15
6,6,"(3, 0, 2, 1, 0, 1)",27656.39133925412,23
7,7,"(2, 0, 0, 1, 0, 1)",27657.19048148209,3
8,8,"(3, 0, 1, 1, 0, 1)",27660.641320071696,19
9,9,"(4, 0, 2, 0, 0, 1)",27936.78378237528,33
10,10,"(4, 0, 2, 1, 0, 0)",27952.940343482544,34
11,11,"(4, 0, 2, 0, 0, 0)",27968.715664201212,32
12,12,"(4, 0, 1, 1, 0, 0)",28530.33163798245,30
13,13,"(4, 0, 0, 1, 0, 0)",28532.96513601484,26
14,14,"(3, 0, 2, 1, 0, 0)",28542.05955358723,22
15,15,"(2, 0, 2, 1, 0, 0)",28549.74878310017,10
16,16,"(2, 0, 1, 1, 0, 0)",28570.261198753622,6
17,17,"(4, 0, 1, 0, 0, 1)",28574.462613069863,29
18,18,"(3, 0, 0, 1, 0, 0)",28574.77453300713,14
19,19,"(2, 0, 0, 1, 0, 0)",28575.3921475836,2
20,20,"(4, 0, 0, 0, 0, 1)",28576.512685456997,25
21,21,"(3, 0, 1, 1, 0, 0)",28579.369643567818,18
22,22,"(3, 0, 2, 0, 0, 1)",28588.457857650697,21
23,23,"(2, 0, 2, 0, 0, 1)",28597.658956661024,9
24,24,"(3, 0, 1, 0, 0, 1)",28607.334746681998,17
25,25,"(2, 0, 1, 0, 0, 1)",28618.2143750983,5
26,26,"(3, 0, 0, 0, 0, 1)",28627.871614967506,13
27,27,"(2, 0, 0, 0, 0, 1)",28632.376898587885,1
28,28,"(4, 0, 1, 0, 0, 0)",28696.717891427343,28
29,29,"(4, 0, 0, 0, 0, 0)",28696.980677792882,24
30,30,"(3, 0, 2, 0, 0, 0)",28714.106402522822,20
31,31,"(2, 0, 2, 0, 0, 0)",28725.93779137989,8
32,32,"(3, 0, 1, 0, 0, 0)",28735.92571421638,16
33,33,"(2, 0, 1, 0, 0, 0)",28746.02103803969,4
34,34,"(3, 0, 0, 0, 0, 0)",28762.367934613267,12
35,35,"(2, 0, 0, 0, 0, 0)",28774.20735341407,0
