,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",33708.104376443036,23
1,1,"(4, 0, 2, 1, 0, 1)",33709.33613405428,35
2,2,"(3, 0, 1, 1, 0, 1)",33713.62487124455,19
3,3,"(4, 0, 1, 1, 0, 1)",33716.24167181045,31
4,4,"(3, 0, 0, 1, 0, 1)",33717.32983078413,15
5,5,"(2, 0, 1, 1, 0, 1)",33717.5448677734,7
6,6,"(2, 0, 2, 1, 0, 1)",33719.05964203487,11
7,7,"(4, 0, 0, 1, 0, 1)",33719.25518382768,27
8,8,"(2, 0, 0, 1, 0, 1)",33720.16355295656,3
9,9,"(3, 0, 1, 1, 0, 0)",34587.918376223635,18
10,10,"(4, 0, 2, 1, 0, 0)",34592.21006193311,34
11,11,"(2, 0, 2, 1, 0, 0)",34592.787958678535,10
12,12,"(4, 0, 1, 1, 0, 0)",34594.103727121976,30
13,13,"(3, 0, 2, 1, 0, 0)",34635.166572618655,22
14,14,"(2, 0, 2, 0, 0, 1)",34733.27480431297,9
15,15,"(3, 0, 1, 0, 0, 1)",34736.11781657123,17
16,16,"(4, 0, 2, 0, 0, 1)",34739.539228365604,33
17,17,"(4, 0, 1, 0, 0, 1)",34744.93264898709,29
18,18,"(3, 0, 2, 0, 0, 1)",34811.8832709029,21
19,19,"(4, 0, 0, 1, 0, 0)",35005.36686888992,26
20,20,"(2, 0, 2, 0, 0, 0)",35043.627728087245,8
21,21,"(4, 0, 2, 0, 0, 0)",35043.736577895834,32
22,22,"(3, 0, 0, 1, 0, 0)",35043.830084224785,14
23,23,"(3, 0, 1, 0, 0, 0)",35043.95147494139,16
24,24,"(3, 0, 2, 0, 0, 0)",35044.00035207053,20
25,25,"(4, 0, 1, 0, 0, 0)",35045.38828145726,28
26,26,"(2, 0, 1, 1, 0, 0)",35113.132278387595,6
27,27,"(2, 0, 0, 1, 0, 0)",35119.779779389355,2
28,28,"(4, 0, 0, 0, 0, 1)",35171.324608882096,25
29,29,"(3, 0, 0, 0, 0, 1)",35217.35312427783,13
30,30,"(2, 0, 1, 0, 0, 1)",35282.916049575804,5
31,31,"(2, 0, 0, 0, 0, 1)",35300.345144563704,1
32,32,"(4, 0, 0, 0, 0, 0)",35485.06964567135,24
33,33,"(3, 0, 0, 0, 0, 0)",35541.105547703664,12
34,34,"(2, 0, 1, 0, 0, 0)",35598.91775118841,4
35,35,"(2, 0, 0, 0, 0, 0)",35630.2291285858,0
