,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 1, 1, 0, 1)",26273.76949583536,7
1,1,"(3, 0, 0, 1, 0, 1)",26273.851410264422,15
2,2,"(3, 0, 1, 1, 0, 1)",26275.5980033472,19
3,3,"(4, 0, 0, 1, 0, 1)",26275.61996047657,27
4,4,"(2, 0, 2, 1, 0, 1)",26275.860337074857,11
5,5,"(3, 0, 2, 1, 0, 1)",26277.51832961711,23
6,6,"(4, 0, 1, 1, 0, 1)",26277.616878493758,31
7,7,"(4, 0, 2, 1, 0, 1)",26279.16930770643,35
8,8,"(2, 0, 0, 1, 0, 1)",26280.5778749375,3
9,9,"(3, 0, 1, 1, 0, 0)",26923.91877455189,18
10,10,"(4, 0, 2, 1, 0, 0)",26924.801955569663,34
11,11,"(4, 0, 1, 1, 0, 0)",26932.46307677123,30
12,12,"(2, 0, 2, 1, 0, 0)",26943.473309701338,10
13,13,"(3, 0, 1, 0, 0, 1)",26989.61206685772,17
14,14,"(4, 0, 2, 0, 0, 1)",26990.395336568243,33
15,15,"(4, 0, 1, 0, 0, 1)",26992.088414663307,29
16,16,"(2, 0, 2, 0, 0, 1)",26997.72600538025,9
17,17,"(3, 0, 2, 1, 0, 0)",27062.375651391776,22
18,18,"(3, 0, 2, 0, 0, 1)",27073.72436811324,21
19,19,"(3, 0, 1, 0, 0, 0)",27208.65277630548,16
20,20,"(4, 0, 2, 0, 0, 0)",27209.06133553842,32
21,21,"(4, 0, 1, 0, 0, 0)",27211.01187646884,28
22,22,"(2, 0, 2, 0, 0, 0)",27220.80366206705,8
23,23,"(4, 0, 0, 1, 0, 0)",27247.21906230175,26
24,24,"(3, 0, 0, 1, 0, 0)",27252.118434086366,14
25,25,"(2, 0, 1, 1, 0, 0)",27265.86304797384,6
26,26,"(2, 0, 0, 1, 0, 0)",27280.668254985485,2
27,27,"(4, 0, 0, 0, 0, 1)",27349.29896543537,25
28,28,"(3, 0, 0, 0, 0, 1)",27356.156753623287,13
29,29,"(2, 0, 1, 0, 0, 1)",27371.081600618018,5
30,30,"(2, 0, 0, 0, 0, 1)",27386.10869610681,1
31,31,"(4, 0, 0, 0, 0, 0)",27627.84192002561,24
32,32,"(3, 0, 0, 0, 0, 0)",27636.70686224973,12
33,33,"(3, 0, 2, 0, 0, 0)",27641.796074115133,20
34,34,"(2, 0, 1, 0, 0, 0)",27651.00766859783,4
35,35,"(2, 0, 0, 0, 0, 0)",27665.828800750507,0
