,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",27884.911910534767,35
1,1,"(2, 0, 2, 1, 0, 1)",27884.945438758084,11
2,2,"(3, 0, 2, 1, 0, 1)",27887.291176156905,23
3,3,"(4, 0, 1, 1, 0, 1)",27895.90377436349,31
4,4,"(4, 0, 0, 1, 0, 1)",27896.353165925382,27
5,5,"(3, 0, 1, 1, 0, 1)",27896.65570647448,19
6,6,"(3, 0, 0, 1, 0, 1)",27900.79845760517,15
7,7,"(2, 0, 1, 1, 0, 1)",27909.967363561875,7
8,8,"(2, 0, 0, 1, 0, 1)",27918.787852964346,3
9,9,"(4, 0, 2, 1, 0, 0)",28357.60471885905,34
10,10,"(2, 0, 2, 1, 0, 0)",28378.27902754928,10
11,11,"(4, 0, 1, 1, 0, 0)",28382.628461932967,30
12,12,"(3, 0, 1, 1, 0, 0)",28383.448709576878,18
13,13,"(4, 0, 2, 0, 0, 1)",28413.45344206439,33
14,14,"(3, 0, 2, 1, 0, 0)",28422.272049317755,22
15,15,"(2, 0, 2, 0, 0, 1)",28446.705632440826,9
16,16,"(4, 0, 1, 0, 0, 1)",28449.045038740463,29
17,17,"(3, 0, 1, 0, 0, 1)",28450.35558126083,17
18,18,"(3, 0, 2, 0, 0, 1)",28479.162940387272,21
19,19,"(4, 0, 2, 0, 0, 0)",28618.419789029176,32
20,20,"(2, 0, 2, 0, 0, 0)",28672.42552442033,8
21,21,"(3, 0, 1, 0, 0, 0)",28673.979372561163,16
22,22,"(4, 0, 1, 0, 0, 0)",28674.8625310734,28
23,23,"(3, 0, 2, 0, 0, 0)",28696.516119036834,20
24,24,"(4, 0, 0, 1, 0, 0)",28743.990063130204,26
25,25,"(3, 0, 0, 1, 0, 0)",28784.15050767277,14
26,26,"(4, 0, 0, 0, 0, 1)",28827.325300234326,25
27,27,"(2, 0, 1, 1, 0, 0)",28860.565540914213,6
28,28,"(3, 0, 0, 0, 0, 1)",28865.757515480822,13
29,29,"(2, 0, 0, 1, 0, 0)",28870.58583700713,2
30,30,"(2, 0, 1, 0, 0, 1)",28936.952257183882,5
31,31,"(2, 0, 0, 0, 0, 1)",28946.313584771768,1
32,32,"(4, 0, 0, 0, 0, 0)",29069.190831235035,24
33,33,"(3, 0, 0, 0, 0, 0)",29105.236501720014,12
34,34,"(2, 0, 1, 0, 0, 0)",29163.468736251998,4
35,35,"(2, 0, 0, 0, 0, 0)",29172.07188117084,0
