,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",26128.5116914745,15
1,1,"(4, 0, 1, 1, 0, 1)",26128.7075313601,31
2,2,"(4, 0, 0, 1, 0, 1)",26130.49745225561,27
3,3,"(2, 0, 2, 1, 0, 1)",26135.73360722356,11
4,4,"(3, 0, 1, 1, 0, 1)",26136.675773851686,19
5,5,"(2, 0, 1, 1, 0, 1)",26139.590141863537,7
6,6,"(4, 0, 2, 1, 0, 1)",26141.160057688856,35
7,7,"(2, 0, 0, 1, 0, 1)",26146.607005996626,3
8,8,"(4, 0, 1, 1, 0, 0)",26550.19701065767,30
9,9,"(2, 0, 2, 1, 0, 0)",26552.32917894212,10
10,10,"(3, 0, 1, 1, 0, 0)",26552.82944168311,18
11,11,"(4, 0, 2, 1, 0, 0)",26558.39149092428,34
12,12,"(3, 0, 2, 1, 0, 0)",26560.57884486758,22
13,13,"(2, 0, 1, 1, 0, 0)",26571.36347646034,6
14,14,"(4, 0, 1, 0, 0, 1)",26571.93769400868,29
15,15,"(3, 0, 1, 0, 0, 1)",26578.01493439975,17
16,16,"(2, 0, 2, 0, 0, 1)",26578.037530697653,9
17,17,"(4, 0, 2, 0, 0, 1)",26582.017470232775,33
18,18,"(2, 0, 1, 0, 0, 1)",26584.979261198183,5
19,19,"(3, 0, 2, 0, 0, 1)",26586.935567565954,21
20,20,"(4, 0, 1, 0, 0, 0)",26705.779917791428,28
21,21,"(2, 0, 2, 0, 0, 0)",26710.00621046532,8
22,22,"(3, 0, 1, 0, 0, 0)",26711.22830718608,16
23,23,"(4, 0, 2, 0, 0, 0)",26715.0881360326,32
24,24,"(3, 0, 2, 0, 0, 0)",26723.55816187,20
25,25,"(4, 0, 0, 1, 0, 0)",26947.0092792927,26
26,26,"(3, 0, 0, 1, 0, 0)",26962.066975945254,14
27,27,"(4, 0, 0, 0, 0, 1)",26980.411715893893,25
28,28,"(3, 0, 0, 0, 0, 1)",26994.347968432998,13
29,29,"(2, 0, 0, 1, 0, 0)",27063.58694155536,2
30,30,"(2, 0, 0, 0, 0, 1)",27093.91038685019,1
31,31,"(4, 0, 0, 0, 0, 0)",27129.15944231886,24
32,32,"(3, 0, 0, 0, 0, 0)",27138.107166125454,12
33,33,"(2, 0, 0, 0, 0, 0)",27232.61080341436,0
34,34,"(2, 0, 1, 0, 0, 0)",27255.91269578845,4
