,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",27218.565304756085,23
1,1,"(3, 0, 0, 1, 0, 1)",27228.427250264907,15
2,2,"(4, 0, 0, 1, 0, 1)",27230.04016158629,27
3,3,"(4, 0, 1, 1, 0, 1)",27232.007070778258,31
4,4,"(2, 0, 2, 1, 0, 1)",27235.51441770294,11
5,5,"(2, 0, 1, 1, 0, 1)",27236.077213070577,7
6,6,"(3, 0, 1, 1, 0, 1)",27245.281150602106,19
7,7,"(2, 0, 0, 1, 0, 1)",27253.6843845831,3
8,8,"(2, 0, 2, 1, 0, 0)",27803.783351923925,10
9,9,"(3, 0, 1, 1, 0, 0)",27807.43523992171,18
10,10,"(4, 0, 2, 1, 0, 0)",27813.511478826436,34
11,11,"(4, 0, 1, 1, 0, 0)",27818.391041097173,30
12,12,"(3, 0, 2, 1, 0, 0)",27857.324727918043,22
13,13,"(2, 0, 2, 0, 0, 1)",27867.271916942344,9
14,14,"(4, 0, 1, 0, 0, 1)",27870.251588732463,29
15,15,"(3, 0, 1, 0, 0, 1)",27871.414424778468,17
16,16,"(4, 0, 2, 0, 0, 1)",27877.22935565926,33
17,17,"(3, 0, 2, 0, 0, 1)",27917.44114683492,21
18,18,"(2, 0, 2, 0, 0, 0)",28102.61811371588,8
19,19,"(4, 0, 2, 0, 0, 0)",28103.469630527554,32
20,20,"(3, 0, 1, 0, 0, 0)",28105.440000765444,16
21,21,"(3, 0, 2, 0, 0, 0)",28161.908657222884,20
22,22,"(4, 0, 0, 1, 0, 0)",28198.781016307457,26
23,23,"(3, 0, 0, 1, 0, 0)",28211.348700027433,14
24,24,"(4, 0, 0, 0, 0, 1)",28277.082863568634,25
25,25,"(2, 0, 1, 1, 0, 0)",28279.789849302448,6
26,26,"(3, 0, 0, 0, 0, 1)",28285.93792737172,13
27,27,"(2, 0, 0, 1, 0, 0)",28293.993648778884,2
28,28,"(2, 0, 1, 0, 0, 1)",28346.68511795864,5
29,29,"(2, 0, 0, 0, 0, 1)",28363.877371207134,1
30,30,"(4, 0, 0, 0, 0, 0)",28524.12243800229,24
31,31,"(3, 0, 0, 0, 0, 0)",28525.489139332887,12
32,32,"(4, 0, 1, 0, 0, 0)",28529.48424240977,28
33,33,"(2, 0, 1, 0, 0, 0)",28563.99538345343,4
34,34,"(2, 0, 0, 0, 0, 0)",28585.610289169654,0
