,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",28886.089389048146,35
1,1,"(2, 0, 2, 1, 0, 1)",28888.68612532948,11
2,2,"(3, 0, 2, 1, 0, 1)",28888.877884124537,23
3,3,"(4, 0, 0, 1, 0, 1)",28895.657392833305,27
4,4,"(4, 0, 1, 1, 0, 1)",28897.006112849303,31
5,5,"(3, 0, 1, 1, 0, 1)",28897.020595010097,19
6,6,"(3, 0, 0, 1, 0, 1)",28897.5803828214,15
7,7,"(2, 0, 1, 1, 0, 1)",28907.43809446001,7
8,8,"(2, 0, 0, 1, 0, 1)",28914.232397953947,3
9,9,"(4, 0, 1, 1, 0, 0)",29540.37500747113,30
10,10,"(2, 0, 2, 1, 0, 0)",29548.44949835561,10
11,11,"(4, 0, 2, 1, 0, 0)",29556.99033924463,34
12,12,"(3, 0, 1, 1, 0, 0)",29557.133828474405,18
13,13,"(3, 0, 2, 1, 0, 0)",29573.264801680747,22
14,14,"(4, 0, 1, 0, 0, 1)",29681.145248368317,29
15,15,"(2, 0, 2, 0, 0, 1)",29693.04568823262,9
16,16,"(3, 0, 1, 0, 0, 1)",29698.35538437209,17
17,17,"(4, 0, 2, 0, 0, 1)",29701.418756526426,33
18,18,"(3, 0, 2, 0, 0, 1)",29723.495824007798,21
19,19,"(4, 0, 0, 1, 0, 0)",29894.307635897632,26
20,20,"(3, 0, 0, 1, 0, 0)",29950.48597194312,14
21,21,"(4, 0, 1, 0, 0, 0)",30042.385378319716,28
22,22,"(2, 0, 1, 1, 0, 0)",30042.711623316478,6
23,23,"(3, 0, 2, 0, 0, 0)",30059.881160583685,20
24,24,"(4, 0, 0, 0, 0, 1)",30060.90017758094,25
25,25,"(2, 0, 2, 0, 0, 0)",30063.340296842347,8
26,26,"(2, 0, 0, 1, 0, 0)",30063.879875662613,2
27,27,"(3, 0, 1, 0, 0, 0)",30071.931154045047,16
28,28,"(4, 0, 2, 0, 0, 0)",30076.284286796195,32
29,29,"(3, 0, 0, 0, 0, 1)",30122.1734946859,13
30,30,"(2, 0, 1, 0, 0, 1)",30253.054366810597,5
31,31,"(2, 0, 0, 0, 0, 1)",30264.400043804613,1
32,32,"(4, 0, 0, 0, 0, 0)",30438.482793714516,24
33,33,"(3, 0, 0, 0, 0, 0)",30497.242231562348,12
34,34,"(2, 0, 1, 0, 0, 0)",30664.72748689141,4
35,35,"(2, 0, 0, 0, 0, 0)",30675.154096191563,0
