,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 2, 1, 0, 1)",27309.40375457386,35
1,1,"(4, 0, 0, 1, 0, 1)",27310.040921958047,27
2,2,"(4, 0, 1, 1, 0, 1)",27311.55449635986,31
3,3,"(2, 0, 2, 1, 0, 1)",27311.712453577882,11
4,4,"(2, 0, 1, 1, 0, 1)",27316.773104533044,7
5,5,"(3, 0, 1, 1, 0, 1)",27317.522508560716,19
6,6,"(3, 0, 0, 1, 0, 1)",27319.97937320835,15
7,7,"(3, 0, 2, 1, 0, 1)",27321.00434662477,23
8,8,"(2, 0, 0, 1, 0, 1)",27324.373497974502,3
9,9,"(3, 0, 2, 1, 0, 0)",27964.64281398728,22
10,10,"(2, 0, 2, 1, 0, 0)",27995.00094292267,10
11,11,"(3, 0, 2, 0, 0, 1)",28087.118269807866,21
12,12,"(4, 0, 2, 1, 0, 0)",28280.587885159108,34
13,13,"(3, 0, 0, 1, 0, 0)",28280.84159703023,14
14,14,"(3, 0, 1, 1, 0, 0)",28282.745001433967,18
15,15,"(4, 0, 0, 1, 0, 0)",28282.80575694087,26
16,16,"(2, 0, 1, 1, 0, 0)",28282.948459504718,6
17,17,"(4, 0, 1, 1, 0, 0)",28284.84022538398,30
18,18,"(2, 0, 0, 1, 0, 0)",28303.567678580454,2
19,19,"(3, 0, 2, 0, 0, 0)",28405.268212808693,20
20,20,"(3, 0, 0, 0, 0, 1)",28424.016511172173,13
21,21,"(4, 0, 2, 0, 0, 1)",28424.022115416537,33
22,22,"(2, 0, 1, 0, 0, 1)",28425.54690813741,5
23,23,"(3, 0, 1, 0, 0, 1)",28426.014117977596,17
24,24,"(4, 0, 0, 0, 0, 1)",28426.015034865293,25
25,25,"(2, 0, 2, 0, 0, 1)",28427.484221103747,9
26,26,"(4, 0, 1, 0, 0, 1)",28428.015471797476,29
27,27,"(2, 0, 0, 0, 0, 1)",28448.232578515694,1
28,28,"(2, 0, 2, 0, 0, 0)",28782.178883747743,8
29,29,"(2, 0, 1, 0, 0, 0)",28782.484218085443,4
30,30,"(3, 0, 0, 0, 0, 0)",28782.664442789952,12
31,31,"(3, 0, 1, 0, 0, 0)",28783.944275788785,16
32,32,"(4, 0, 0, 0, 0, 0)",28784.086457017376,24
33,33,"(4, 0, 2, 0, 0, 0)",28784.123659454115,32
34,34,"(4, 0, 1, 0, 0, 0)",28785.93353882917,28
35,35,"(2, 0, 0, 0, 0, 0)",28814.5472731546,0
