,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",27566.18730216906,23
1,1,"(3, 0, 1, 1, 0, 1)",27571.403764732997,19
2,2,"(4, 0, 1, 1, 0, 1)",27572.149283273906,31
3,3,"(3, 0, 0, 1, 0, 1)",27572.33884992016,15
4,4,"(2, 0, 1, 1, 0, 1)",27573.445697651543,7
5,5,"(4, 0, 0, 1, 0, 1)",27574.350104600377,27
6,6,"(2, 0, 2, 1, 0, 1)",27583.21912435104,11
7,7,"(2, 0, 0, 1, 0, 1)",27591.524857958782,3
8,8,"(4, 0, 1, 1, 0, 0)",28341.042019733115,30
9,9,"(2, 0, 2, 1, 0, 0)",28349.508610231816,10
10,10,"(3, 0, 1, 1, 0, 0)",28357.71481920316,18
11,11,"(4, 0, 2, 1, 0, 0)",28364.42884241565,34
12,12,"(3, 0, 2, 1, 0, 0)",28374.2517863946,22
13,13,"(4, 0, 1, 0, 0, 1)",28500.90929182938,29
14,14,"(2, 0, 2, 0, 0, 1)",28503.07646241296,9
15,15,"(3, 0, 1, 0, 0, 1)",28511.313624698043,17
16,16,"(4, 0, 2, 0, 0, 1)",28519.41538894295,33
17,17,"(3, 0, 2, 0, 0, 1)",28538.03777250268,21
18,18,"(4, 0, 0, 1, 0, 0)",28748.656844340294,26
19,19,"(3, 0, 0, 1, 0, 0)",28768.00086741629,14
20,20,"(2, 0, 0, 1, 0, 0)",28883.313901472924,2
21,21,"(2, 0, 1, 1, 0, 0)",28884.51592549081,6
22,22,"(4, 0, 2, 0, 0, 0)",28895.35316269675,32
23,23,"(4, 0, 1, 0, 0, 0)",28898.532777835233,28
24,24,"(2, 0, 2, 0, 0, 0)",28901.263348760203,8
25,25,"(3, 0, 1, 0, 0, 0)",28911.674588686947,16
26,26,"(4, 0, 0, 0, 0, 1)",28940.028962643628,25
27,27,"(3, 0, 2, 0, 0, 0)",28953.752782569063,20
28,28,"(3, 0, 0, 0, 0, 1)",28964.316176125107,13
29,29,"(2, 0, 1, 0, 0, 1)",29089.534572275334,5
30,30,"(2, 0, 0, 0, 0, 1)",29096.18723738813,1
31,31,"(4, 0, 0, 0, 0, 0)",29365.382619683638,24
32,32,"(3, 0, 0, 0, 0, 0)",29394.261923801343,12
33,33,"(2, 0, 1, 0, 0, 0)",29522.307585359464,4
34,34,"(2, 0, 0, 0, 0, 0)",29540.422423609878,0
