,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",24974.078250250626,11
1,1,"(3, 0, 2, 1, 0, 1)",24979.511911052203,23
2,2,"(4, 0, 2, 1, 0, 1)",24979.982403191225,35
3,3,"(4, 0, 0, 1, 0, 1)",24993.995414655292,27
4,4,"(3, 0, 0, 1, 0, 1)",24994.24549409833,15
5,5,"(3, 0, 1, 1, 0, 1)",24994.568427928047,19
6,6,"(4, 0, 1, 1, 0, 1)",24994.96094580404,31
7,7,"(2, 0, 1, 1, 0, 1)",25003.541943209748,7
8,8,"(2, 0, 0, 1, 0, 1)",25006.780368319887,3
9,9,"(4, 0, 2, 1, 0, 0)",25357.326149318153,34
10,10,"(2, 0, 2, 1, 0, 0)",25366.984362970063,10
11,11,"(3, 0, 1, 1, 0, 0)",25371.26134306969,18
12,12,"(4, 0, 1, 1, 0, 0)",25374.058871244208,30
13,13,"(3, 0, 2, 1, 0, 0)",25388.439650255954,22
14,14,"(2, 0, 2, 0, 0, 1)",25391.47217275832,9
15,15,"(3, 0, 1, 0, 0, 1)",25392.354521474266,17
16,16,"(4, 0, 1, 0, 0, 1)",25392.65535877586,29
17,17,"(4, 0, 2, 0, 0, 1)",25399.547797480576,33
18,18,"(3, 0, 2, 0, 0, 1)",25410.161074158583,21
19,19,"(4, 0, 2, 0, 0, 0)",25476.786625648834,32
20,20,"(3, 0, 1, 0, 0, 0)",25502.87895662698,16
21,21,"(4, 0, 1, 0, 0, 0)",25504.422242660512,28
22,22,"(2, 0, 2, 0, 0, 0)",25505.330454942574,8
23,23,"(3, 0, 2, 0, 0, 0)",25507.91275799413,20
24,24,"(4, 0, 0, 1, 0, 0)",25716.274449124034,26
25,25,"(3, 0, 0, 1, 0, 0)",25739.811334831335,14
26,26,"(4, 0, 0, 0, 0, 1)",25746.06781553864,25
27,27,"(3, 0, 0, 0, 0, 1)",25771.128155108632,13
28,28,"(2, 0, 1, 1, 0, 0)",25774.51455475071,6
29,29,"(2, 0, 0, 1, 0, 0)",25800.08894809171,2
30,30,"(2, 0, 1, 0, 0, 1)",25804.76150195591,5
31,31,"(2, 0, 0, 0, 0, 1)",25829.0754054839,1
32,32,"(4, 0, 0, 0, 0, 0)",25866.443088623593,24
33,33,"(3, 0, 0, 0, 0, 0)",25895.54689299001,12
34,34,"(2, 0, 1, 0, 0, 0)",25927.462577207003,4
35,35,"(2, 0, 0, 0, 0, 0)",25949.10253663861,0
