,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",29409.924633868042,11
1,1,"(4, 0, 1, 1, 0, 1)",29419.641254321203,31
2,2,"(4, 0, 2, 1, 0, 1)",29422.27274467483,35
3,3,"(3, 0, 1, 1, 0, 1)",29423.624575719536,19
4,4,"(3, 0, 0, 1, 0, 1)",29447.726104558278,15
5,5,"(4, 0, 0, 1, 0, 1)",29447.811915739854,27
6,6,"(2, 0, 1, 1, 0, 1)",29458.865101950014,7
7,7,"(2, 0, 0, 1, 0, 1)",29482.211598496164,3
8,8,"(4, 0, 1, 1, 0, 0)",29560.979304663466,30
9,9,"(4, 0, 1, 0, 0, 1)",29562.647965367792,29
10,10,"(2, 0, 2, 1, 0, 0)",29562.65953271993,10
11,11,"(2, 0, 2, 0, 0, 1)",29567.836722188622,9
12,12,"(3, 0, 1, 1, 0, 0)",29579.655149746493,18
13,13,"(4, 0, 2, 1, 0, 0)",29583.0955362105,34
14,14,"(3, 0, 1, 0, 0, 1)",29584.488262712912,17
15,15,"(4, 0, 2, 0, 0, 1)",29587.769923545216,33
16,16,"(4, 0, 1, 0, 0, 0)",29615.577838322664,28
17,17,"(2, 0, 2, 0, 0, 0)",29620.419927161212,8
18,18,"(3, 0, 1, 0, 0, 0)",29637.383357933148,16
19,19,"(4, 0, 2, 0, 0, 0)",29641.13708347522,32
20,20,"(3, 0, 2, 0, 0, 1)",29751.22378715368,21
21,21,"(3, 0, 2, 0, 0, 0)",29797.00976893218,20
22,22,"(4, 0, 0, 1, 0, 0)",29829.967350842875,26
23,23,"(4, 0, 0, 0, 0, 1)",29837.830030750716,25
24,24,"(3, 0, 0, 1, 0, 0)",29846.37057972895,14
25,25,"(3, 0, 0, 0, 0, 1)",29854.537456787333,13
26,26,"(4, 0, 0, 0, 0, 0)",29898.57062703509,24
27,27,"(2, 0, 1, 1, 0, 0)",29908.972376634876,6
28,28,"(3, 0, 0, 0, 0, 0)",29915.250079688,12
29,29,"(2, 0, 1, 0, 0, 1)",29918.075505758286,5
30,30,"(2, 0, 0, 1, 0, 0)",29947.673758486904,2
31,31,"(2, 0, 0, 0, 0, 1)",29957.590428434014,1
32,32,"(2, 0, 1, 0, 0, 0)",29979.733738191087,4
33,33,"(2, 0, 0, 0, 0, 0)",30021.784739924267,0
34,34,"(3, 0, 2, 1, 0, 0)",32675.22126452897,22
