,Unnamed: 0,parameters,aic,type
0,0,"(4, 0, 1, 1, 0, 1)",26782.92773534556,31
1,1,"(4, 0, 0, 1, 0, 1)",26797.836718881226,27
2,2,"(2, 0, 2, 1, 0, 1)",26798.09873342324,11
3,3,"(4, 0, 2, 1, 0, 1)",26798.463691164467,35
4,4,"(2, 0, 1, 1, 0, 1)",26801.813515334372,7
5,5,"(3, 0, 1, 1, 0, 1)",26803.751290476845,19
6,6,"(3, 0, 0, 1, 0, 1)",26805.532380898978,15
7,7,"(3, 0, 2, 1, 0, 1)",26805.801671645404,23
8,8,"(2, 0, 0, 1, 0, 1)",26814.434139094486,3
9,9,"(2, 0, 1, 1, 0, 0)",27720.191498342687,6
10,10,"(3, 0, 0, 1, 0, 0)",27720.526408533657,14
11,11,"(2, 0, 2, 1, 0, 0)",27721.685302060763,10
12,12,"(3, 0, 1, 1, 0, 0)",27721.789329686348,18
13,13,"(4, 0, 0, 1, 0, 0)",27721.905533564,26
14,14,"(3, 0, 2, 1, 0, 0)",27723.49276013908,22
15,15,"(4, 0, 1, 1, 0, 0)",27723.81189968602,30
16,16,"(4, 0, 2, 1, 0, 0)",27725.042658904033,34
17,17,"(2, 0, 0, 1, 0, 0)",27737.874539346612,2
18,18,"(2, 0, 1, 0, 0, 1)",27804.646134859362,5
19,19,"(3, 0, 0, 0, 0, 1)",27805.352439979742,13
20,20,"(2, 0, 2, 0, 0, 1)",27806.581356912156,9
21,21,"(3, 0, 1, 0, 0, 1)",27806.608251221227,17
22,22,"(4, 0, 0, 0, 0, 1)",27806.806058087306,25
23,23,"(3, 0, 2, 0, 0, 1)",27808.540421365167,21
24,24,"(4, 0, 1, 0, 0, 1)",27808.631354513847,29
25,25,"(4, 0, 2, 0, 0, 1)",27809.7380310013,33
26,26,"(2, 0, 0, 0, 0, 1)",27818.59790267534,1
27,27,"(2, 0, 1, 0, 0, 0)",28030.17642111973,4
28,28,"(3, 0, 0, 0, 0, 0)",28030.74143988081,12
29,29,"(3, 0, 1, 0, 0, 0)",28031.97287007565,16
30,30,"(2, 0, 2, 0, 0, 0)",28032.11433274017,8
31,31,"(4, 0, 0, 0, 0, 0)",28032.372262678145,24
32,32,"(4, 0, 2, 0, 0, 0)",28032.84542887899,32
33,33,"(4, 0, 1, 0, 0, 0)",28033.91667326408,28
34,34,"(3, 0, 2, 0, 0, 0)",28034.021362871503,20
35,35,"(2, 0, 0, 0, 0, 0)",28037.200155635248,0
