,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",25784.924298727357,23
1,1,"(2, 0, 2, 1, 0, 1)",25787.912439549586,11
2,2,"(3, 0, 1, 1, 0, 1)",25789.24843485168,19
3,3,"(4, 0, 0, 1, 0, 1)",25790.180399162306,27
4,4,"(4, 0, 1, 1, 0, 1)",25791.230600241626,31
5,5,"(3, 0, 0, 1, 0, 1)",25791.27282335029,15
6,6,"(2, 0, 1, 1, 0, 1)",25792.85424995499,7
7,7,"(4, 0, 2, 1, 0, 1)",25793.56859507355,35
8,8,"(2, 0, 0, 1, 0, 1)",25799.35333291805,3
9,9,"(4, 0, 1, 1, 0, 0)",26286.511125328267,30
10,10,"(2, 0, 2, 1, 0, 0)",26286.881332402132,10
11,11,"(2, 0, 1, 1, 0, 0)",26287.831846241334,6
12,12,"(3, 0, 1, 1, 0, 0)",26287.951985371128,18
13,13,"(3, 0, 2, 1, 0, 0)",26290.66430901897,22
14,14,"(4, 0, 2, 1, 0, 0)",26291.182853681217,34
15,15,"(4, 0, 1, 0, 0, 1)",26359.41452658224,29
16,16,"(2, 0, 2, 0, 0, 1)",26360.40805411652,9
17,17,"(2, 0, 1, 0, 0, 1)",26360.88528147955,5
18,18,"(3, 0, 1, 0, 0, 1)",26361.76559282215,17
19,19,"(4, 0, 2, 0, 0, 1)",26364.832337394033,33
20,20,"(3, 0, 2, 0, 0, 1)",26368.406197309032,21
21,21,"(4, 0, 1, 0, 0, 0)",26586.331964820864,28
22,22,"(3, 0, 2, 0, 0, 0)",26587.189092086966,20
23,23,"(2, 0, 2, 0, 0, 0)",26587.474519603544,8
24,24,"(3, 0, 1, 0, 0, 0)",26587.811460374796,16
25,25,"(4, 0, 2, 0, 0, 0)",26588.035425385195,32
26,26,"(2, 0, 1, 0, 0, 0)",26589.210608977555,4
27,27,"(4, 0, 0, 1, 0, 0)",26741.50658304824,26
28,28,"(3, 0, 0, 1, 0, 0)",26766.736623771074,14
29,29,"(4, 0, 0, 0, 0, 1)",26837.352257999813,25
30,30,"(2, 0, 0, 1, 0, 0)",26859.320770725284,2
31,31,"(3, 0, 0, 0, 0, 1)",26870.811735252606,13
32,32,"(2, 0, 0, 0, 0, 1)",26973.615922857673,1
33,33,"(4, 0, 0, 0, 0, 0)",27078.78590157493,24
34,34,"(3, 0, 0, 0, 0, 0)",27121.219640584328,12
35,35,"(2, 0, 0, 0, 0, 0)",27229.597746126383,0
