,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",28189.46281735677,23
1,1,"(3, 0, 0, 1, 0, 1)",28195.634476116364,15
2,2,"(4, 0, 0, 1, 0, 1)",28200.103626606513,27
3,3,"(4, 0, 1, 1, 0, 1)",28202.648633805908,31
4,4,"(2, 0, 1, 1, 0, 1)",28205.747058053563,7
5,5,"(2, 0, 0, 1, 0, 1)",28207.51054614625,3
6,6,"(3, 0, 1, 1, 0, 1)",28208.01969643665,19
7,7,"(4, 0, 2, 1, 0, 1)",28211.50479053008,35
8,8,"(2, 0, 2, 1, 0, 1)",28233.759543516167,11
9,9,"(3, 0, 2, 1, 0, 0)",28911.500773107196,22
10,10,"(2, 0, 2, 1, 0, 0)",29243.330724165517,10
11,11,"(3, 0, 0, 1, 0, 0)",29244.28157332186,14
12,12,"(3, 0, 1, 1, 0, 0)",29245.625331255014,18
13,13,"(4, 0, 0, 1, 0, 0)",29245.81670305035,26
14,14,"(4, 0, 1, 1, 0, 0)",29248.05945923439,30
15,15,"(4, 0, 2, 1, 0, 0)",29249.444934420426,34
16,16,"(3, 0, 0, 0, 0, 1)",29302.681579353604,13
17,17,"(3, 0, 1, 0, 0, 1)",29304.68065859249,17
18,18,"(4, 0, 0, 0, 0, 1)",29304.680766406495,25
19,19,"(2, 0, 2, 0, 0, 1)",29304.940118462422,9
20,20,"(3, 0, 2, 0, 0, 1)",29306.405301642266,21
21,21,"(4, 0, 1, 0, 0, 1)",29306.67920072216,29
22,22,"(4, 0, 2, 0, 0, 1)",29308.66916619004,33
23,23,"(2, 0, 0, 1, 0, 0)",29331.865401295523,2
24,24,"(2, 0, 1, 1, 0, 0)",29346.369162381874,6
25,25,"(2, 0, 0, 0, 0, 1)",29384.902802095112,1
26,26,"(2, 0, 1, 0, 0, 1)",29395.32061301641,5
27,27,"(3, 0, 0, 0, 0, 0)",29480.08757128293,12
28,28,"(4, 0, 0, 0, 0, 0)",29480.407066048872,24
29,29,"(3, 0, 1, 0, 0, 0)",29480.66996990023,16
30,30,"(4, 0, 1, 0, 0, 0)",29481.99399377728,28
31,31,"(3, 0, 2, 0, 0, 0)",29482.036376540895,20
32,32,"(2, 0, 2, 0, 0, 0)",29483.89381877125,8
33,33,"(4, 0, 2, 0, 0, 0)",29483.986060294283,32
34,34,"(2, 0, 1, 0, 0, 0)",29548.490613008285,4
35,35,"(2, 0, 0, 0, 0, 0)",29548.727769378464,0
