,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",28664.27442202415,11
1,1,"(3, 0, 2, 1, 0, 1)",28665.60827594601,23
2,2,"(4, 0, 2, 1, 0, 1)",28666.972485316786,35
3,3,"(3, 0, 1, 1, 0, 1)",28675.59781870145,19
4,4,"(4, 0, 1, 1, 0, 1)",28683.970511474712,31
5,5,"(3, 0, 0, 1, 0, 1)",28696.27279634782,15
6,6,"(4, 0, 0, 1, 0, 1)",28697.081248308565,27
7,7,"(2, 0, 1, 1, 0, 1)",28701.091094950338,7
8,8,"(2, 0, 0, 1, 0, 1)",28705.237788179395,3
9,9,"(3, 0, 1, 1, 0, 0)",29277.465945906966,18
10,10,"(2, 0, 2, 1, 0, 0)",29279.032895303877,10
11,11,"(4, 0, 1, 1, 0, 0)",29281.181685697447,30
12,12,"(4, 0, 2, 1, 0, 0)",29282.97998717373,34
13,13,"(3, 0, 2, 1, 0, 0)",29315.456613231512,22
14,14,"(3, 0, 1, 0, 0, 1)",29316.39148182022,17
15,15,"(2, 0, 2, 0, 0, 1)",29317.79300017998,9
16,16,"(4, 0, 1, 0, 0, 1)",29318.516939896323,29
17,17,"(4, 0, 2, 0, 0, 1)",29328.854645227588,33
18,18,"(3, 0, 2, 0, 0, 1)",29351.476374252597,21
19,19,"(3, 0, 1, 0, 0, 0)",29457.684984220126,16
20,20,"(4, 0, 2, 0, 0, 0)",29458.195359933976,32
21,21,"(4, 0, 1, 0, 0, 0)",29459.69667970532,28
22,22,"(2, 0, 2, 0, 0, 0)",29460.21703649685,8
23,23,"(3, 0, 2, 0, 0, 0)",29490.930380476773,20
24,24,"(4, 0, 0, 1, 0, 0)",29795.276494869555,26
25,25,"(4, 0, 0, 0, 0, 1)",29844.680913769385,25
26,26,"(3, 0, 0, 1, 0, 0)",29849.329074203066,14
27,27,"(3, 0, 0, 0, 0, 1)",29898.066658968768,13
28,28,"(2, 0, 0, 1, 0, 0)",29945.917894608487,2
29,29,"(2, 0, 1, 1, 0, 0)",29958.402422734165,6
30,30,"(2, 0, 0, 0, 0, 1)",29991.39006947524,1
31,31,"(4, 0, 0, 0, 0, 0)",29995.59310221564,24
32,32,"(2, 0, 1, 0, 0, 1)",30008.260596890348,5
33,33,"(3, 0, 0, 0, 0, 0)",30043.947401322315,12
34,34,"(2, 0, 0, 0, 0, 0)",30128.89905460253,0
35,35,"(2, 0, 1, 0, 0, 0)",30144.305000363667,4
