,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 0, 1, 0, 1)",27022.32607856385,15
1,1,"(4, 0, 0, 1, 0, 1)",27024.209589726408,27
2,2,"(3, 0, 1, 1, 0, 1)",27024.2237187916,19
3,3,"(4, 0, 2, 1, 0, 1)",27026.018427415904,35
4,4,"(4, 0, 1, 1, 0, 1)",27026.300501523838,31
5,5,"(2, 0, 2, 1, 0, 1)",27030.85192199796,11
6,6,"(2, 0, 1, 1, 0, 1)",27032.198034970865,7
7,7,"(3, 0, 2, 1, 0, 1)",27034.638838743143,23
8,8,"(2, 0, 0, 1, 0, 1)",27081.342727218842,3
9,9,"(2, 0, 2, 1, 0, 0)",27633.728069691537,10
10,10,"(2, 0, 2, 0, 0, 1)",27716.894806981905,9
11,11,"(4, 0, 2, 1, 0, 0)",27852.236235772856,34
12,12,"(3, 0, 1, 1, 0, 0)",27859.84122663424,18
13,13,"(3, 0, 2, 1, 0, 0)",27859.984042572167,22
14,14,"(4, 0, 1, 1, 0, 0)",27860.86548734755,30
15,15,"(4, 0, 0, 1, 0, 0)",27861.987307521533,26
16,16,"(3, 0, 0, 1, 0, 0)",27891.45360586309,14
17,17,"(4, 0, 2, 0, 0, 1)",27957.5641229895,33
18,18,"(3, 0, 2, 0, 0, 1)",27958.948878590814,21
19,19,"(3, 0, 1, 0, 0, 1)",27959.933787631475,17
20,20,"(4, 0, 1, 0, 0, 1)",27960.37857933974,29
21,21,"(4, 0, 0, 0, 0, 1)",27961.083329585555,25
22,22,"(2, 0, 1, 1, 0, 0)",27970.997069171703,6
23,23,"(2, 0, 2, 0, 0, 0)",27979.38181887178,8
24,24,"(3, 0, 0, 0, 0, 1)",27995.153169970054,13
25,25,"(2, 0, 0, 1, 0, 0)",28053.16035648362,2
26,26,"(2, 0, 1, 0, 0, 1)",28096.83161410019,5
27,27,"(2, 0, 0, 0, 0, 1)",28199.871143206627,1
28,28,"(3, 0, 2, 0, 0, 0)",28237.78915178713,20
29,29,"(3, 0, 1, 0, 0, 0)",28238.039701905287,16
30,30,"(4, 0, 0, 0, 0, 0)",28238.693866104433,24
31,31,"(4, 0, 1, 0, 0, 0)",28239.028524010384,28
32,32,"(4, 0, 2, 0, 0, 0)",28240.21241698147,32
33,33,"(3, 0, 0, 0, 0, 0)",28265.668873202583,12
34,34,"(2, 0, 1, 0, 0, 0)",28399.838920329195,4
35,35,"(2, 0, 0, 0, 0, 0)",28555.218008948515,0
