,Unnamed: 0,parameters,aic,type
0,0,"(2, 0, 2, 1, 0, 1)",27099.50264830912,11
1,1,"(2, 0, 1, 1, 0, 1)",27103.505894890117,7
2,2,"(4, 0, 0, 1, 0, 1)",27104.40221224002,27
3,3,"(3, 0, 2, 1, 0, 1)",27105.932724852973,23
4,4,"(2, 0, 0, 1, 0, 1)",27105.9443889749,3
5,5,"(4, 0, 1, 1, 0, 1)",27108.425265476733,31
6,6,"(4, 0, 2, 1, 0, 1)",27109.332812593682,35
7,7,"(3, 0, 1, 1, 0, 1)",27110.376459035517,19
8,8,"(2, 0, 2, 1, 0, 0)",27986.622277866118,10
9,9,"(2, 0, 2, 0, 0, 1)",28057.236665273922,9
10,10,"(2, 0, 2, 0, 0, 0)",28256.891334724747,8
11,11,"(4, 0, 2, 1, 0, 0)",28317.07893042094,34
12,12,"(3, 0, 0, 1, 0, 0)",28320.75687902965,14
13,13,"(3, 0, 2, 1, 0, 0)",28321.393644791944,22
14,14,"(4, 0, 0, 1, 0, 0)",28322.47560567311,26
15,15,"(3, 0, 1, 1, 0, 0)",28322.561476856095,18
16,16,"(2, 0, 1, 1, 0, 0)",28323.381260282218,6
17,17,"(4, 0, 1, 1, 0, 0)",28324.654011948587,30
18,18,"(2, 0, 0, 1, 0, 0)",28330.277995387027,2
19,19,"(4, 0, 2, 0, 0, 1)",28382.51100172767,33
20,20,"(3, 0, 2, 0, 0, 1)",28390.2709380767,21
21,21,"(2, 0, 1, 0, 0, 1)",28391.15042644476,5
22,22,"(4, 0, 0, 0, 0, 1)",28391.307059298222,25
23,23,"(3, 0, 0, 0, 0, 1)",28391.323740718704,13
24,24,"(3, 0, 1, 0, 0, 1)",28392.45718107578,17
25,25,"(4, 0, 1, 0, 0, 1)",28392.7527839606,29
26,26,"(2, 0, 0, 0, 0, 1)",28396.533279929394,1
27,27,"(4, 0, 2, 0, 0, 0)",28561.370538882853,32
28,28,"(4, 0, 1, 0, 0, 0)",28575.088557606294,28
29,29,"(4, 0, 0, 0, 0, 0)",28576.532382777645,24
30,30,"(2, 0, 1, 0, 0, 0)",28581.798926307445,4
31,31,"(3, 0, 2, 0, 0, 0)",28582.504355780373,20
32,32,"(3, 0, 0, 0, 0, 0)",28583.63824961183,12
33,33,"(3, 0, 1, 0, 0, 0)",28583.7107841256,16
34,34,"(2, 0, 0, 0, 0, 0)",28584.391324784458,0
