,Unnamed: 0,parameters,aic,type
0,0,"(3, 0, 2, 1, 0, 1)",26696.649816723613,23
1,1,"(2, 0, 2, 1, 0, 1)",26699.681254126226,11
2,2,"(4, 0, 0, 1, 0, 1)",26700.46636345521,27
3,3,"(3, 0, 0, 1, 0, 1)",26700.50294464081,15
4,4,"(4, 0, 1, 1, 0, 1)",26702.32008853388,31
5,5,"(2, 0, 1, 1, 0, 1)",26718.513631489932,7
6,6,"(3, 0, 1, 1, 0, 1)",26718.820905866804,19
7,7,"(4, 0, 2, 1, 0, 1)",26727.410789801368,35
8,8,"(2, 0, 0, 1, 0, 1)",26747.24521809284,3
9,9,"(4, 0, 1, 1, 0, 0)",27019.750701875404,30
10,10,"(3, 0, 2, 1, 0, 0)",27032.90311352205,22
11,11,"(2, 0, 2, 1, 0, 0)",27036.857516377142,10
12,12,"(4, 0, 1, 0, 0, 1)",27041.434795706133,29
13,13,"(3, 0, 2, 0, 0, 1)",27053.783437501133,21
14,14,"(2, 0, 2, 0, 0, 1)",27058.377666668457,9
15,15,"(3, 0, 1, 1, 0, 0)",27059.401821341904,18
16,16,"(4, 0, 2, 1, 0, 0)",27063.036129227217,34
17,17,"(3, 0, 1, 0, 0, 1)",27081.143824133516,17
18,18,"(4, 0, 2, 0, 0, 1)",27085.49455697404,33
19,19,"(4, 0, 1, 0, 0, 0)",27142.260034909697,28
20,20,"(3, 0, 2, 0, 0, 0)",27156.194614820888,20
21,21,"(2, 0, 2, 0, 0, 0)",27159.80597152875,8
22,22,"(3, 0, 1, 0, 0, 0)",27184.097354679907,16
23,23,"(4, 0, 2, 0, 0, 0)",27187.803197884296,32
24,24,"(4, 0, 0, 1, 0, 0)",27378.758005620923,26
25,25,"(4, 0, 0, 0, 0, 1)",27412.310357964718,25
26,26,"(3, 0, 0, 1, 0, 0)",27421.009655043188,14
27,27,"(3, 0, 0, 0, 0, 1)",27459.1983791429,13
28,28,"(4, 0, 0, 0, 0, 0)",27533.041469136002,24
29,29,"(2, 0, 1, 1, 0, 0)",27553.68408874856,6
30,30,"(3, 0, 0, 0, 0, 0)",27589.63464266251,12
31,31,"(2, 0, 0, 1, 0, 0)",27595.09187142624,2
32,32,"(2, 0, 1, 0, 0, 1)",27603.177129916578,5
33,33,"(2, 0, 0, 0, 0, 1)",27644.293298989247,1
34,34,"(2, 0, 1, 0, 0, 0)",27754.124338068334,4
35,35,"(2, 0, 0, 0, 0, 0)",27796.556626965503,0
